"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-560 0.075419691194795 2 54 "GO:0022625" "cytosolic large ribosomal subunit" 0.251193746999807
-537 0.024176420061053 2 95 "GO:0022626" "cytosolic ribosome" 0.112090674828518
-792 0.0458661098165785 5 34 "GO:0022627" "cytosolic small ribosomal subunit" 0.180805534349411
-1721 0.0001097462769397 3 27 "GO:0030008" "TRAPP complex" 0.00144440261262573
847 0.224003725802171 3 11 "GO:0030014" "CCR4-NOT complex" 0.466573286176338
385 0.683111983833222 2 6 "GO:0030015" "CCR4-NOT core complex" 0.846624275591522
281 0.166432241463886 2 131 "GO:0030016;GO:0030017" "myofibril" 0.401800914303346
386 0.132219453951212 2 82 "GO:0030018;GO:0031674" "I band" 0.351098466234602
517 0.0162218454807583 3 117 "GO:0030027" "lamellipodium" 0.0882468394153252
-27 0.743055139682426 2 872 "GO:0030054" "cell junction" 0.881297956367529
1189 0.0745701595940123 4 12 "GO:0030056" "hemidesmosome" 0.250408437155202
621 0.547783036066162 2 5 "GO:0030057" "desmosome" 0.764087106717928
462 0.654763232872428 2 5 "GO:0030061" "mitochondrial crista" 0.834823121912346
381 0.552069628391172 -1 13 "GO:0030062;GO:0045239" "tricarboxylic acid cycle heteromeric enzyme complex" 0.76490578935066
-49 0.871713909417786 3 58 "GO:0030117;GO:0048475" "coated membrane" 0.939654623626041
-27 0.960403402852762 4 18 "GO:0030118" "clathrin coat" 0.987014076483443
330 0.532980279282341 2 19 "GO:0030119" "AP-type membrane coat adaptor complex" 0.7588826900401
-287 0.469350493376689 2 34 "GO:0030120" "vesicle coat" 0.716652136820237
-127 0.855831309190055 2 11 "GO:0030125" "clathrin vesicle coat" 0.931192496394345
-321 0.676740542998884 5 9 "GO:0030126" "COPI vesicle coat" 0.845385404237531
-116 0.851082356678403 2 14 "GO:0030127" "COPII vesicle coat" 0.930174893511329
495 0.631974825925345 2 5 "GO:0030128" "clathrin coat of endocytic vesicle" 0.818557869769971
-282 0.784805505752754 6 5 "GO:0030130" "clathrin coat of trans-Golgi network vesicle" 0.902795629608361
157 0.857016623519795 4 7 "GO:0030131" "clathrin adaptor complex" 0.931192496394345
28 0.971348318301275 2 9 "GO:0030132" "clathrin coat of coated pit" 0.988739784096647
-426 0.00203742131052479 2 289 "GO:0030133" "transport vesicle" 0.018892452152139
-8 0.981373789798106 2 51 "GO:0030134" "COPII-coated ER to Golgi transport vesicle" 0.993217428864781
-199 0.248162321604898 2 183 "GO:0030135" "coated vesicle" 0.502238222638151
-364 0.0970936899817164 2 112 "GO:0030136" "clathrin-coated vesicle" 0.291281069945149
168 0.733183376227155 2 22 "GO:0030137" "COPI-coated vesicle" 0.872124832363496
-138 0.449946063339814 2 164 "GO:0030139" "endocytic vesicle" 0.702019096912597
224 0.634665583413065 3 24 "GO:0030140" "trans-Golgi network transport vesicle" 0.820740279025453
-239 0.0144248088114287 3 603 "GO:0030141;GO:0099503" "secretory vesicle" 0.081176855104316
-65 0.856637980349041 -1 42 "GO:0030173;GO:0031228" "obsolete intrinsic component of Golgi membrane" 0.931192496394345
722 0.027359479529154 2 50 "GO:0030175" "filopodium" 0.12334439389939
-211 0.284398685208145 -1 140 "GO:0030176;GO:0031227" "obsolete intrinsic component of endoplasmic reticulum membrane" 0.539472435627276
-1740 1.89307196451475e-07 -1 48 "GO:0030285;GO:0098563" "obsolete intrinsic component of synaptic vesicle membrane" 8.13024591075808e-06
-732 0.0542600088924432 3 37 "GO:0030286" "dynein complex" 0.203154041154886
-526 0.255329552510834 2 25 "GO:0030315" "T-tubule" 0.505701249633108
-204 0.0553561227617111 2 499 "GO:0030424" "axon" 0.206258430016239
-384 0.000570057529970691 2 454 "GO:0030425;GO:0097447" "dendritic tree" 0.0064606520063345
292 0.142056355186948 2 137 "GO:0030426;GO:0030427" "site of polarized growth" 0.366603139270714
-1145 0.224259149410899 2 6 "GO:0030428" "cell septum" 0.466573286176338
953 0.311998445630557 2 6 "GO:0030478" "actin cap" 0.566039210707197
1037 1.53642644944114e-06 2 116 "GO:0030496" "midbody" 3.91788744607491e-05
-823 0.000129005618420992 2 117 "GO:0030658" "transport vesicle membrane" 0.00164482163486765
87 0.768196650930845 2 61 "GO:0030660" "Golgi-associated vesicle membrane" 0.895497810227956
-427 0.0530820847921614 2 111 "GO:0030662" "coated vesicle membrane" 0.202406454160765
50 0.935740522290001 2 14 "GO:0030663" "COPI-coated vesicle membrane" 0.973934012995715
-671 0.0169828790997406 3 68 "GO:0030665" "clathrin-coated vesicle membrane" 0.0911712456933443
-388 0.161271624466082 2 70 "GO:0030666" "endocytic vesicle membrane" 0.395188124817787
-544 0.0031703921308568 2 160 "GO:0030667" "secretory granule membrane" 0.0263983671303995
-704 0.10706828428515 2 28 "GO:0030669;GO:0045334" "clathrin-coated endocytic vesicle" 0.308719858574849
-1064 0.0241271235304321 3 24 "GO:0030670" "phagocytic vesicle membrane" 0.112090674828518
-1266 3.60237239993281e-06 2 72 "GO:0030672;GO:0099501" "exocytic vesicle membrane" 8.49906057150898e-05
-1452 0.0149364553400897 3 15 "GO:0030673" "axolemma" 0.0834804627226931
990 0.000197276978078074 3 76 "GO:0030684" "preribosome" 0.00240265692704042
1003 0.0175050704371099 4 30 "GO:0030686" "90S preribosome" 0.0932464721476234
630 0.172791380770951 4 25 "GO:0030687" "preribosome, large subunit precursor" 0.410513149181749
1093 0.155524354824335 4 9 "GO:0030688" "preribosome, small subunit precursor" 0.38691424858737
1860 0.0716222625509673 2 5 "GO:0030849" "autosome" 0.244534586784893
685 0.0344572628173613 2 51 "GO:0030863;GO:0030864" "cortical cytoskeleton" 0.147578814442206
-1181 0.00447103590913262 2 31 "GO:0030867" "rough endoplasmic reticulum membrane" 0.0347463362081164
723 0.483953646331247 2 5 "GO:0030877" "beta-catenin destruction complex" 0.724598486984032
90 0.653294182304518 3 136 "GO:0030880;GO:0000428;GO:0055029" "RNA polymerase complex" 0.834253603694032
2632 2.30597995063809e-10 3 31 "GO:0030894" "replisome" 1.5680663664339e-08
428 0.678587548744587 3 5 "GO:0030896" "checkpoint clamp complex" 0.845385404237531
-343 0.674186179158961 2 8 "GO:0030904" "retromer complex" 0.845062860512615
943 0.248154786060728 3 8 "GO:0030915;GO:0106068" "Smc5-Smc6 complex" 0.502238222638151
-1429 0.00198754598359166 2 25 "GO:0030990" "intraciliary transport particle" 0.0188585758443116
-2140 0.00876457422920635 2 8 "GO:0030991" "intraciliary transport particle A" 0.0558741607111905
-1151 0.03454357053733 2 18 "GO:0030992" "intraciliary transport particle B" 0.147578814442206
61 0.921645783675957 2 14 "GO:0031010" "ISWI-type complex" 0.967905996756217
-149 0.796698259515916 2 16 "GO:0031011;GO:0033202" "DNA helicase complex" 0.90566788748197
-328 0.107845723234229 2 130 "GO:0031012;GO:0030312" "external encapsulating structure" 0.30948690160194
1099 0.132276977957512 2 10 "GO:0031045" "dense core granule" 0.351098466234602
1770 0.0602954032578906 2 6 "GO:0031074" "nucleocytoplasmic transport complex" 0.215794074817714
1792 0.0198597966703009 2 9 "GO:0031080" "nuclear pore outer ring" 0.100655863869351
-1013 0.214834472869699 2 8 "GO:0031082;GO:0031083" "BLOC complex" 0.455337480160193
-2154 0.0222512698802967 2 6 "GO:0031088" "platelet dense granule membrane" 0.107438084155752
-334 2.91371616686216e-08 3 1934 "GO:0031090" "organelle membrane" 1.4859952450997e-06
-269 0.479390993670431 2 37 "GO:0031091" "platelet alpha granule" 0.719086490505646
-598 0.332341849349656 3 14 "GO:0031092" "platelet alpha granule membrane" 0.592119976133885
-148 0.763965690308926 4 22 "GO:0031093" "platelet alpha granule lumen" 0.891839775811278
983 0.260018003319439 4 7 "GO:0031143" "pseudopodium" 0.513740171207415
-265 0.530200146102204 3 30 "GO:0031201" "SNARE complex" 0.757694079193342
651 0.489759548090559 2 6 "GO:0031209" "SCAR complex" 0.727948617926951
-515 1.79641340849454e-13 -1 1302 "GO:0031224" "obsolete intrinsic component of membrane" 2.09410477333078e-11
-992 0.00401973735000193 -1 45 "GO:0031225" "obsolete anchored component of membrane" 0.0324762938376394
-460 3.74911584310925e-07 -1 715 "GO:0031226" "obsolete intrinsic component of plasma membrane" 1.22371141119086e-05
-263 0.693356809814703 -1 12 "GO:0031233;GO:0031362" "obsolete intrinsic component of external side of plasma membrane" 0.853719699831937
834 0.00426485476258313 4 63 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 0.0335167793524718
641 0.405232591623609 -1 9 "GO:0031235" "obsolete intrinsic component of the cytoplasmic side of the plasma membrane" 0.660759296585413
-116 0.425718842286487 2 261 "GO:0031252" "cell leading edge" 0.676920731376431
-475 0.00306525022535672 4 213 "GO:0031253" "cell projection membrane" 0.0260546269155321
-487 0.0265055145596289 2 112 "GO:0031256" "leading edge membrane" 0.121508426295827
1416 0.10461731612917 2 7 "GO:0031258" "lamellipodium membrane" 0.304083426301512
1294 0.169594875222433 3 6 "GO:0031261" "DNA replication preinitiation complex" 0.406225263336575
2771 0.00149314288991888 3 7 "GO:0031298" "replication fork protection complex" 0.0151377384828178
-832 3.74958554625396e-06 -1 168 "GO:0031300;GO:0031301" "obsolete intrinsic component of organelle membrane" 8.49906057150898e-05
-1211 0.0119573454384393 -1 23 "GO:0031304;GO:0031305" "obsolete intrinsic component of mitochondrial inner membrane" 0.0707043034620759
-785 0.0961647177844838 -1 24 "GO:0031306;GO:0031307" "obsolete intrinsic component of mitochondrial outer membrane" 0.289558707424866
234 0.585231944370518 2 29 "GO:0031312" "extrinsic component of organelle membrane" 0.786736847786397
251 0.730754390691607 2 10 "GO:0031313" "extrinsic component of endosome membrane" 0.872073660388429
-261 0.800645236082257 3 5 "GO:0031314" "extrinsic component of mitochondrial inner membrane" 0.90654984219063
880 0.350461602239479 2 6 "GO:0031371" "ubiquitin conjugating enzyme complex" 0.604601833884598
144 0.878254635147255 4 6 "GO:0031379;GO:0031380" "RNA-directed RNA polymerase complex" 0.941729017450933
1590 0.0915108143962925 2 6 "GO:0031390" "Ctf18 RFC-like complex" 0.279673500177433
-161 0.0180157865436714 6 1393 "GO:0031410;GO:0097708;GO:0031982" "vesicle" 0.0936361899339864
585 0.473542161886436 2 8 "GO:0031414" "N-terminal protein acetyltransferase complex" 0.716652136820237
2241 0.0299734421760362 2 5 "GO:0031428;GO:0170049" "box C/D methylation guide snoRNP complex" 0.131496391481965
647 0.113273141117583 2 32 "GO:0031430" "M band" 0.3176319008658
426 0.0165328518617374 2 172 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.0893430935044882
339 0.642667886951984 3 10 "GO:0031462" "Cul2-RING ubiquitin ligase complex" 0.827156144720535
142 0.694535366667303 3 41 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.853719699831937
-328 0.637890338288341 6 11 "GO:0031464" "Cul4A-RING E3 ubiquitin ligase complex" 0.823605246903934
-871 0.398993809023335 2 5 "GO:0031465" "Cul4B-RING E3 ubiquitin ligase complex" 0.656409169683551
-1298 0.208495211004063 5 5 "GO:0031466" "Cul5-RING ubiquitin ligase complex" 0.454205226167868
223 0.74825836100875 2 11 "GO:0031475" "myosin V complex" 0.883190618162357
-226 0.714690621062848 4 14 "GO:0031476;GO:0031477" "myosin VI complex" 0.862703471578822
-1030 2.74594268583981e-07 2 135 "GO:0031514" "motile cilium" 9.74212709410993e-06
892 0.053523664829628 2 25 "GO:0031519" "PcG protein complex" 0.203140979074309
1071 0.108312997269163 3 12 "GO:0031523" "Myb complex" 0.30948690160194
-742 0.0399965005770865 5 41 "GO:0031526" "brush border membrane" 0.162851934182491
1594 0.0677662966661104 2 7 "GO:0031527" "filopodium membrane" 0.234813943490588
-569 0.413618785517422 2 11 "GO:0031528" "microvillus membrane" 0.670999858811563
-965 0.2689268380521 2 7 "GO:0031588" "nucleotide-activated protein kinase complex" 0.523733412531059
-286 0.225586138157701 3 97 "GO:0031594" "neuromuscular junction" 0.467203778519503
-1052 0.228074741863872 2 7 "GO:0031595" "nuclear proteasome complex" 0.471161998382075
-553 0.426735271161808 2 11 "GO:0031597" "cytosolic proteasome complex" 0.676920731376431
510 0.464151131937054 2 11 "GO:0031616" "spindle pole centrosome" 0.714409188726725
637 0.0646275921548064 2 45 "GO:0031672" "A band" 0.229287457384009
-498 0.056487514450339 3 79 "GO:0031901" "early endosome membrane" 0.207821249012368
-237 0.439084812400712 3 57 "GO:0031902" "late endosome membrane" 0.69168572764282
1035 0.204971495051785 5 8 "GO:0031904" "endosome lumen" 0.452045243141234
2461 0.00478875769056331 2 7 "GO:0031931" "TORC1 complex" 0.0358497823440336
740 0.266924695552817 2 12 "GO:0031941" "filamentous actin" 0.522219958093649
377 0.0453306002412643 2 153 "GO:0031965" "nuclear membrane" 0.180437901448154
-143 0.103355406338617 2 759 "GO:0031967;GO:0031975" "organelle envelope" 0.302286779829073
475 7.94531696256615e-20 2 3446 "GO:0031974;GO:0043233;GO:0070013;GO:0031981;GO:0044428" "membrane-enclosed lumen" 3.24168932072699e-17
206 0.189750432843981 4 223 "GO:0031983;GO:0034774;GO:0060205" "vesicle lumen" 0.439876003411047
-119 0.131500574170905 2 983 "GO:0031984" "organelle subcompartment" 0.351098466234602
339 0.200028487515489 3 77 "GO:0031985" "Golgi cisterna" 0.449089512074002
1672 0.0220471727777733 2 10 "GO:0032009" "early phagosome" 0.107086267777756
954 0.109854334871007 3 15 "GO:0032039" "integrator complex" 0.310176945518137
1190 0.00233887620990202 2 35 "GO:0032040" "small-subunit processome" 0.0212522162806002
8 0.988624875417304 2 17 "GO:0032045" "guanyl-nucleotide exchange factor complex" 0.993468000356309
294 0.254073381999829 2 81 "GO:0032153;GO:0032155" "cell division site" 0.505667999297221
583 0.0594088868768253 2 56 "GO:0032154" "cleavage furrow" 0.213557936966914
-263 0.762832413900928 2 7 "GO:0032156" "septin cytoskeleton" 0.891839775811278
115 0.537541905445071 4 155 "GO:0032279;GO:0098984;GO:0014069;GO:0099572" "neuron to neuron synapse" 0.7588826900401
594 0.466663700813414 2 8 "GO:0032300" "mismatch repair complex" 0.715784924555913
-431 0.315104849861516 3 29 "GO:0032391" "photoreceptor connecting cilium" 0.567606087167764
-1000 0.00202962858042983 2 51 "GO:0032420;GO:0032421" "stereocilium bundle" 0.018892452152139
-1664 0.0565396045107178 2 7 "GO:0032426" "stereocilium tip" 0.207821249012368
1148 0.0992261270903751 2 11 "GO:0032433" "filopodium tip" 0.294430980748168
1121 0.169758351467858 2 8 "GO:0032476" "polyprenyl diphosphate synthase complex" 0.406225263336575
248 0.810549737423605 2 5 "GO:0032541" "cortical endoplasmic reticulum" 0.909570553982484
314 0.496328852785625 4 25 "GO:0032580" "Golgi cisterna membrane" 0.731054772334061
661 0.0525729016399809 3 46 "GO:0032587" "ruffle membrane" 0.201406045719363
-186 0.511205993200128 4 67 "GO:0032588" "trans-Golgi network membrane" 0.743974631678919
-1566 3.2970952500027e-07 2 57 "GO:0032589" "neuron projection membrane" 1.12101238500092e-05
-588 0.267509733435227 4 19 "GO:0032590" "dendrite membrane" 0.522219958093649
-1114 0.000459646050467934 -1 53 "GO:0032592;GO:0098573" "obsolete integral component of mitochondrial membrane" 0.0053581596740262
732 0.341249410745988 2 9 "GO:0032593" "insulin-responsive compartment" 0.597452265528939
513 0.619340738106905 2 5 "GO:0032777" "piccolo histone acetyltransferase complex" 0.811207130489943
-28 0.978733508383919 2 5 "GO:0032783" "super elongation complex" 0.992107506635128
-212 0.783220274440162 2 9 "GO:0032797;GO:0097504" "SMN complex" 0.902795629608361
-1348 0.023753004877192 5 15 "GO:0032806;GO:0005675" "carboxy-terminal domain protein kinase complex" 0.111813515362809
-1401 5.93210118887065e-06 3 56 "GO:0032809;GO:0044298" "cell body membrane" 0.000115252251669487
-604 0.0038448524915968 2 124 "GO:0032838;GO:0097014;GO:0005930" "plasma membrane bounded cell projection cytoplasm" 0.0313739963314299
336 0.504975247449002 2 21 "GO:0032839" "dendrite cytoplasm" 0.742362031953506
260 6.806655540028e-07 1 3300 "GO:0032991" "protein-containing complex" 1.91525204160788e-05
-110 0.89311594758505 2 8 "GO:0032994;GO:0034358;GO:1990777" "protein-lipid complex" 0.950172898604173
993 0.121194980963498 2 13 "GO:0033017" "sarcoplasmic reticulum membrane" 0.331862766665149
1689 0.101728574722326 2 5 "GO:0033061;GO:0033063" "DNA recombinase mediator complex" 0.299676956582737
-1291 0.210960515585321 2 5 "GO:0033106" "cis-Golgi network membrane" 0.454205226167868
158 0.68096780272597 2 36 "GO:0033116" "endoplasmic reticulum-Golgi intermediate compartment membrane" 0.845839191467566
-2097 0.00642984188515133 2 9 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.0444639913413855
-673 0.312847651996257 2 12 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.566039210707197
-837 0.276915485825745 2 9 "GO:0033181" "plasma membrane proton-transporting V-type ATPase complex" 0.530991451509155
11 0.985843864060173 3 13 "GO:0033263;GO:0030897" "CORVET complex" 0.993468000356309
5 0.970867154508431 -1 292 "GO:0033267;GO:0150034" "obsolete axon part" 0.988739784096647
319 0.568592465817586 2 17 "GO:0033270;GO:0044224;GO:0046691" "paranode region of axon" 0.777171611569766
270 0.651287859519156 6 15 "GO:0033276" "transcription factor TFTC complex" 0.832995130670269
2094 0.00413307860380363 5 10 "GO:0033391" "chromatoid body" 0.033064628830429
-429 0.623288428985008 3 7 "GO:0033588" "elongator holoenzyme complex" 0.815069484057318
281 0.785550719520905 2 5 "GO:0033647;GO:0033648" "host intracellular organelle" 0.902795629608361
314 0.683732104920114 3 9 "GO:0034045" "phagophore assembly site membrane" 0.846624275591522
1043 0.175247483851572 3 9 "GO:0034098" "VCP-NPL4-UFD1 AAA ATPase complex" 0.413300424343592
489 0.575130645838318 3 7 "GO:0034388" "Pwp2p-containing subcomplex of 90S preribosome" 0.782177678340113
176 0.399845880781206 2 124 "GO:0034399" "nuclear periphery" 0.656487401846004
307 0.5525541189967 2 20 "GO:0034451" "centriolar satellite" 0.76490578935066
359 0.659914379850608 2 8 "GO:0034464" "BBSome" 0.836814374202243
588 0.293802643392725 2 17 "GO:0034518" "RNA cap binding complex" 0.543634823148444
1309 0.00551626304315005 2 24 "GO:0034663" "endoplasmic reticulum chaperone complex" 0.0394848302036004
-770 0.00164459197803241 3 90 "GO:0034702;GO:0034703" "monoatomic ion channel complex" 0.0161685187237885
-612 0.224709928268751 2 21 "GO:0034704" "calcium channel complex" 0.466573286176338
-2214 0.0111568920341953 2 7 "GO:0034706" "sodium channel complex" 0.0679404768649505
760 0.00539069398940037 2 72 "GO:0034708" "methyltransferase complex" 0.039147936167629
656 0.306127697653836 5 13 "GO:0034709" "methylosome" 0.558837139341231
913 0.376520469880617 2 5 "GO:0034715" "pICln-Sm protein complex" 0.634988666104709
150 0.80160476856628 2 15 "GO:0034719" "SMN-Sm protein complex" 0.90654984219063
-320 0.631093752661082 4 12 "GO:0035003" "subapical complex" 0.818557869769971
210 0.773318470519238 2 10 "GO:0035060" "brahma complex" 0.900182413614405
525 0.112106713189357 3 49 "GO:0035097" "histone methyltransferase complex" 0.315445096422467
1313 0.132522460294433 2 7 "GO:0035098" "ESC/E(Z) complex" 0.351098466234602
850 0.367049613955913 3 6 "GO:0035102" "PRC1 complex" 0.626595156878713
912 0.236082062488088 2 9 "GO:0035145" "exon-exon junction complex" 0.484027545201708
-5 0.99541335598238 2 8 "GO:0035183" "female germline ring canal inner rim" 0.99541335598238
-142 0.818323504776075 2 14 "GO:0035253" "ciliary rootlet" 0.909743841821903
656 0.173408488394906 7 23 "GO:0035267;GO:0043189" "NuA4 histone acetyltransferase complex" 0.410513149181749
42 0.947585320506587 4 13 "GO:0035324" "female germline ring canal" 0.982502695722204
898 0.160789855169972 2 13 "GO:0035371" "microtubule plus-end" 0.395188124817787
-403 0.364816620963312 2 27 "GO:0035577" "azurophil granule membrane" 0.624088810704534
-596 0.0840975592714326 3 45 "GO:0035579" "specific granule membrane" 0.26495601685517
146 0.697155013488514 2 38 "GO:0035580" "specific granule lumen" 0.853941854939861
-508 0.291501784307218 2 23 "GO:0035631" "CD40 receptor complex" 0.5428719661917
-1285 0.115463674189684 2 8 "GO:0035686" "sperm fibrous sheath" 0.321564362248403
123 0.887604206304351 2 7 "GO:0035748" "myelin sheath abaxonal region" 0.947954967695059
805 4.22781885587131e-06 3 178 "GO:0035770;GO:0036464" "ribonucleoprotein granule" 8.95069462559114e-05
-461 0.597112715491282 2 7 "GO:0035838" "growing cell tip" 0.796150287321709
-1130 0.273745505617565 3 5 "GO:0035841" "new growing cell tip" 0.529118148297011
39 0.957294965782205 2 10 "GO:0035859" "Seh1-associated complex" 0.986303904139241
234 0.560484543843232 3 33 "GO:0035861;GO:0090734" "site of DNA damage" 0.772223864671
-613 0.0586711434281393 2 51 "GO:0035869" "ciliary transition zone" 0.212780680166052
959 0.212985740332378 3 9 "GO:0036019;GO:0036020" "endolysosome" 0.454964303956074
-1066 0.109695707519793 2 12 "GO:0036038" "MKS complex" 0.310176945518137
1594 0.0508322584194408 2 8 "GO:0036062" "presynaptic periactive zone" 0.197519632715541
-445 0.0495174020884834 2 105 "GO:0036064" "ciliary basal body" 0.193331100977045
-1056 1.03379242346844e-05 2 94 "GO:0036126;GO:0097729" "9+2 motile cilium" 0.000187461026122277
121 0.882217310083206 2 8 "GO:0036156" "inner dynein arm" 0.944736647018236
-1953 0.0111538581700581 5 9 "GO:0036157" "outer dynein arm" 0.0679404768649505
-440 0.670090830527904 4 5 "GO:0036194" "muscle cell projection" 0.843228476719426
2099 0.0161574054593653 3 7 "GO:0036396;GO:0045293" "mRNA editing complex" 0.0882468394153252
1759 0.0883817463404506 3 5 "GO:0036449" "microtubule minus-end" 0.273774740946867
149 0.746847757939548 2 25 "GO:0036452" "ESCRT complex" 0.883190618162357
-207 0.026698304531422 2 667 "GO:0036477" "somatodendritic compartment" 0.121708472053857
1319 0.201429854680251 2 5 "GO:0036501" "UFD1-NPL4 complex" 0.449089512074002
-460 0.572931154687597 2 8 "GO:0036513" "Derlin-1 retrotranslocation complex" 0.780487182345708
-599 0.284800650455511 5 17 "GO:0038037;GO:0097648;GO:0038039" "G protein-coupled receptor dimeric complex" 0.539472435627276
1836 0.0119220310138085 3 10 "GO:0038201;GO:0031932" "TOR complex" 0.0707043034620759
-550 0.0387964221959743 2 76 "GO:0042383" "sarcolemma" 0.159888285413712
639 0.463718861573394 2 7 "GO:0042405" "nuclear inclusion body" 0.714409188726725
-94 0.815450328372203 3 33 "GO:0042470;GO:0048770" "pigment granule" 0.909570553982484
3548 4.03676460311403e-06 2 9 "GO:0042555" "MCM complex" 8.90270247605689e-05
1316 0.013026200063699 3 19 "GO:0042575" "DNA polymerase complex" 0.0755760376798451
-164 0.510972062015901 2 87 "GO:0042581" "specific granule" 0.743974631678919
-585 0.534743399548727 2 6 "GO:0042587" "glycogen granule" 0.7588826900401
-1839 0.00026538508354814 2 21 "GO:0042588" "zymogen granule" 0.00313846707500409
-2835 4.38759540470154e-06 2 14 "GO:0042589" "zymogen granule membrane" 8.95069462559114e-05
-234 0.788820406607402 2 7 "GO:0042622" "photoreceptor outer segment membrane" 0.902795629608361
-454 0.602810103811337 2 7 "GO:0042719" "mitochondrial intermembrane space protein transporter complex" 0.796314383968496
285 0.271664110284019 2 80 "GO:0042734" "presynaptic membrane" 0.526550864588502
242 0.797805276597991 3 6 "GO:0042765;GO:0008303" "caspase complex" 0.90566788748197
-842 0.0804779679517351 -1 23 "GO:0042788" "obsolete polysomal ribosome" 0.258745004651558
-1657 0.0313233197547338 2 9 "GO:0042827" "platelet dense granule" 0.135272856116639
-252 0.000712229046452083 4 1120 "GO:0043005;GO:0097458" "obsolete neuron part" 0.00774905202539866
1057 0.0670987171873084 2 16 "GO:0043034" "costamere" 0.234485404530157
609 0.119493107064679 3 35 "GO:0043073" "germ cell nucleus" 0.329413430286412
706 0.418552114239278 2 7 "GO:0043083" "synaptic cleft" 0.673646006349607
1421 1.11918531840612e-06 5 63 "GO:0043186;GO:0045495;GO:0060293" "pole plasm" 3.01780808325488e-05
706 0.494304151418296 2 5 "GO:0043190" "ATP-binding cassette (ABC) transporter complex" 0.731054772334061
-202 0.844686176689225 2 5 "GO:0043194" "axon initial segment" 0.928927116143407
-177 0.455244035140799 2 96 "GO:0043195" "terminal bouton" 0.708929642509336
-1482 0.0694878288645158 2 8 "GO:0043196" "varicosity" 0.23824398467834
-247 0.221697230781435 2 133 "GO:0043197;GO:0044309" "neuron spine" 0.465193225365594
-431 0.171383883975501 2 54 "GO:0043198" "dendritic shaft" 0.408915933695932
543 0.0452150416259728 2 73 "GO:0043202" "lysosomal lumen" 0.180437901448154
61 0.814865000620265 2 80 "GO:0043204" "perikaryon" 0.909570553982484
-322 0.133980891050198 2 117 "GO:0043209" "myelin sheath" 0.352672280957941
315 0.200454795546819 3 89 "GO:0043230;GO:0070062;GO:1903561;GO:0065010" "extracellular organelle" 0.449089512074002
362 7.58980970629206e-11 2 2508 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 6.19328472033432e-09
-221 0.260663678688251 2 141 "GO:0043235" "receptor complex" 0.513771888429017
1005 0.286067377839909 3 6 "GO:0043240" "Fanconi anaemia nuclear complex" 0.540349491475384
270 0.150663493592445 5 154 "GO:0043292;GO:0044449" "contractile muscle fiber" 0.377120891936918
510 0.040442859163088 5 87 "GO:0043296" "apical junction complex" 0.162851934182491
2259 6.21832004442149e-07 2 26 "GO:0043596" "nuclear replication fork" 1.81219612723141e-05
2302 0.000191918962015396 2 14 "GO:0043601" "nuclear replisome" 0.0023728162576449
-226 0.230897362510986 2 153 "GO:0043679;GO:0044306" "neuron projection terminus" 0.474590044858853
-1009 0.130330023455366 -1 12 "GO:0044214;GO:0089717" "obsolete spanning component of plasma membrane" 0.349833220853877
-93 0.898250533399561 2 10 "GO:0044215;GO:0044216;GO:0044217" "other organism part" 0.953150110863513
505 0.28410754887462 2 24 "GO:0044232" "organelle membrane contact site" 0.539472435627276
482 0.488679899985518 2 11 "GO:0044233" "mitochondria-associated endoplasmic reticulum membrane contact site" 0.727669340124421
351 0.24865715924732 2 58 "GO:0044291" "cell-cell contact zone" 0.502238222638151
-140 0.802466211913207 2 17 "GO:0044292" "dendrite terminus" 0.90654984219063
748 0.391654154969839 3 7 "GO:0044294" "dendritic growth cone" 0.65089570357513
211 0.610988004086372 2 31 "GO:0044295" "axonal growth cone" 0.804255164657132
-185 0.0682816219006208 2 559 "GO:0044297;GO:0043025" "cell body" 0.235096217176821
-640 0.463119287868821 2 7 "GO:0044302;GO:0097457" "dentate gyrus mossy fiber" 0.714409188726725
-420 0.204514515378926 2 49 "GO:0044304" "main axon" 0.452045243141234
194 0.79037612437955 2 10 "GO:0044322" "endoplasmic reticulum quality control compartment" 0.902795629608361
536 0.539259941526216 2 7 "GO:0044326" "dendritic spine neck" 0.759993285466999
353 0.646874918126235 2 9 "GO:0044327" "dendritic spine head" 0.829952725143094
364 0.528101515394335 -1 16 "GO:0044420" "obsolete extracellular matrix component" 0.75601901151189
-439 8.58021059472574e-15 -1 2356 "GO:0044425" "obsolete membrane part" 1.75036296132405e-12
-275 0.00285686955064376 -1 685 "GO:0044429" "obsolete mitochondrial part" 0.025066726379842
-87 0.418356471362944 -1 495 "GO:0044431;GO:0098791" "obsolete Golgi apparatus part" 0.673646006349607
-194 0.0238425878347167 -1 802 "GO:0044433" "obsolete cytoplasmic vesicle part" 0.111813515362809
183 0.173562544690813 -1 307 "GO:0044437" "obsolete vacuolar part" 0.410513149181749
601 0.0313315806446628 -1 69 "GO:0044438;GO:0044439" "obsolete microbody part" 0.135272856116639
