"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1065 0.206015404715224 3 6 "GO:0005092" "GDP-dissociation inhibitor activity" 0.520632652489927
-204 0.766181069409639 2 9 "GO:0005095" "GTPase inhibitor activity" 0.909296418804009
69 0.700217372465251 2 135 "GO:0005096" "GTPase activator activity" 0.881982451626548
88 0.2738911711281 3 731 "GO:0005102" "signaling receptor binding" 0.59961392900459
-1031 0.0716304955683055 3 13 "GO:0005104" "fibroblast growth factor receptor binding" 0.314408663754013
52 0.88259685538346 2 34 "GO:0005109" "frizzled binding" 0.956631841367558
37 0.924717228066374 2 28 "GO:0005112" "Notch binding" 0.977412511283392
2227 0.00225869002464943 2 8 "GO:0005113" "patched binding" 0.0393559625507098
863 0.185990372996578 6 10 "GO:0005123" "death receptor binding" 0.508672977064506
561 0.248707872123267 3 18 "GO:0005125" "cytokine activity" 0.567898177481389
162 0.476281482930897 2 83 "GO:0005126" "cytokine receptor binding" 0.768195940211124
432 0.387896687658412 3 17 "GO:0005154" "epidermal growth factor receptor binding" 0.699002220597474
354 0.478777526079099 4 17 "GO:0005158" "insulin receptor binding" 0.771140273096588
673 0.424344107578344 2 6 "GO:0005159" "insulin-like growth factor receptor binding" 0.726822445177972
-88 0.860137909216595 2 17 "GO:0005160" "transforming growth factor beta receptor binding" 0.950044392209514
776 0.3193311283526 5 7 "GO:0005161" "platelet-derived growth factor receptor binding" 0.645396832347083
-162 0.657873921195258 2 32 "GO:0005164;GO:0031996" "tumor necrosis factor receptor binding" 0.868813767170621
1485 0.0566644586371262 5 7 "GO:0005165" "neurotrophin receptor binding" 0.27599174687887
951 0.302563987607114 2 5 "GO:0005167;GO:0005168" "neurotrophin TRK receptor binding" 0.629405944335081
-278 0.763113410693241 6 5 "GO:0005172;GO:0043184" "vascular endothelial growth factor receptor 2 binding" 0.907528875178105
-377 0.13640503830098 2 67 "GO:0005178" "integrin binding" 0.444515582460918
-46 0.69417880178519 1 319 "GO:0005198" "structural molecule activity" 0.880692815441482
30 0.926203108255173 2 42 "GO:0005200" "structural constituent of cytoskeleton" 0.978084090443938
820 0.112046781472064 2 16 "GO:0005201" "extracellular matrix structural constituent" 0.40266812091523
-702 1.07358893708455e-17 1 702 "GO:0005215;GO:0022857" "transporter activity" 6.17313638823616e-15
-1087 5.07789867834723e-16 2 245 "GO:0005216;GO:0015267;GO:0022803" "channel activity" 1.45989587002483e-13
-377 0.273767478175136 4 36 "GO:0005217" "intracellularly ligand-gated monoatomic ion channel activity" 0.59961392900459
6 0.989283850321922 2 19 "GO:0005221;GO:0043855" "intracellularly cyclic nucleotide-activated monoatomic cation channel activity" 0.994001169139412
-602 0.15330449450902 7 24 "GO:0005227" "calcium-activated cation channel activity" 0.47418746153949
-581 0.245813541969477 3 17 "GO:0005229;GO:0141147;GO:0061778" "intracellularly calcium-gated chloride channel activity" 0.565371146529797
-2697 3.64523082096715e-16 4 39 "GO:0005230" "extracellular ligand-gated monoatomic ion channel activity" 1.39733848137074e-13
-2515 2.32420674353804e-07 2 18 "GO:0005231" "excitatory extracellular ligand-gated monoatomic ion channel activity" 1.40675671319408e-05
-2866 4.05258191914283e-06 8 11 "GO:0005234;GO:0008068" "extracellularly glutamate-gated ion channel activity" 0.00018641876828057
-927 0.000118991535171584 3 74 "GO:0005244;GO:0022832;GO:0022843" "voltage-gated monoatomic ion channel activity" 0.00402471368962711
-1421 0.00349512623784755 2 18 "GO:0005245" "voltage-gated calcium channel activity" 0.0558249329656206
-358 0.395949920928842 2 24 "GO:0005246" "calcium channel regulator activity" 0.706152924426811
-485 0.332896012573005 3 17 "GO:0005247;GO:0008308" "voltage-gated monoatomic anion channel activity" 0.657784217283429
-1354 0.0179964631896321 2 13 "GO:0005248" "voltage-gated sodium channel activity" 0.151065201956766
-616 0.0966657598230313 2 31 "GO:0005249" "voltage-gated potassium channel activity" 0.37055207932162
113 0.842992701594988 6 13 "GO:0005251;GO:0086008;GO:0086087;GO:0086089;GO:0086090" "delayed rectifier potassium channel activity" 0.945920628917976
-1714 7.91494541990957e-13 3 75 "GO:0005253;GO:0005254;GO:0015108" "chloride transmembrane transporter activity" 9.10218723289601e-11
-720 1.09782075856211e-05 3 162 "GO:0005261" "monoatomic cation channel activity" 0.000450890668695152
-390 0.196199647303072 4 47 "GO:0005267" "potassium channel activity" 0.51496455366402
-1486 8.09945330229259e-05 4 30 "GO:0005272" "sodium channel activity" 0.00300463590246338
-1502 0.0394196636930829 5 8 "GO:0005283;GO:0005314;GO:0015501;GO:0005368;GO:0005369;GO:0017153" "amino acid:sodium symporter activity" 0.228952592156795
-666 0.130279905940174 2 22 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.43484812819242
-1138 0.0672919199981046 3 11 "GO:0005313;GO:0015172;GO:0015183" "L-glutamate transmembrane transporter activity" 0.304668141723702
-831 0.146483738640103 2 13 "GO:0005315;GO:0015114" "obsolete phosphate ion transmembrane transporter activity" 0.462792031417908
-245 0.351447045972397 2 62 "GO:0005319" "lipid transporter activity" 0.668577761371728
-922 0.0203658519347395 3 27 "GO:0005326" "neurotransmitter transmembrane transporter activity" 0.157958150630998
-926 0.0727865297876179 2 16 "GO:0005328" "neurotransmitter:sodium symporter activity" 0.314678606224664
431 0.488299060970995 2 11 "GO:0005338;GO:0015165" "nucleotide-sugar transmembrane transporter activity" 0.776685919940034
-2025 0.000239257576523065 5 14 "GO:0005343" "organic acid:sodium symporter activity" 0.00677269429572648
225 0.789141637990168 2 6 "GO:0005345" "purine nucleobase transmembrane transporter activity" 0.921332876841313
-450 0.489845127444942 2 10 "GO:0005351;GO:0005353;GO:0005354;GO:0008516;GO:0015292;GO:0015154;GO:0015157;GO:0015284;GO:0015574" "carbohydrate:proton symporter activity" 0.778068917902877
-911 0.126146918996646 6 12 "GO:0005355;GO:0055056;GO:0015149" "hexose transmembrane transporter activity" 0.429198097177938
-835 0.321332570068282 4 6 "GO:0005375" "copper ion transmembrane transporter activity" 0.647570164860345
-143 0.844934969871454 2 8 "GO:0005381" "iron ion transmembrane transporter activity" 0.945920628917976
-321 0.702927957189222 4 6 "GO:0005384" "manganese ion transmembrane transporter activity" 0.883235329233766
-72 0.878501275613679 4 19 "GO:0005385" "zinc ion transmembrane transporter activity" 0.95595195428426
-222 0.760557491124726 4 8 "GO:0005388" "P-type calcium transporter activity" 0.906363849526876
-395 0.565343462658599 2 9 "GO:0005391;GO:0008554;GO:0008556" "P-type sodium transporter activity" 0.823408826931764
-1331 0.00392283009045814 2 20 "GO:0005402;GO:0015144;GO:0015145;GO:0051119" "carbohydrate transmembrane transporter activity" 0.0617980082743406
-1786 0.00618935926167752 3 10 "GO:0005416" "amino acid:monoatomic cation symporter activity" 0.0818133695509097
-33 0.961470710190191 4 9 "GO:0005432;GO:0015368" "calcium:sodium antiporter activity" 0.983393959618855
-1569 0.000495802745850746 2 21 "GO:0005452;GO:0015301" "solute:inorganic anion antiporter activity" 0.0116361868924155
1089 0.195896155547318 6 6 "GO:0005459" "UDP-galactose transmembrane transporter activity" 0.51496455366402
407 0.629074198637215 4 6 "GO:0005462" "UDP-N-acetylglucosamine transmembrane transporter activity" 0.849808516715491
1243 0.139666939961528 2 6 "GO:0005476;GO:0015226;GO:0015227" "acyl carnitine transmembrane transporter activity" 0.45295863697207
20 0.961427440407428 2 25 "GO:0005484" "SNAP receptor activity" 0.983393959618855
242 0.404348913313784 3 51 "GO:0005496" "steroid binding" 0.709949275588173
522 0.25788943500409 2 20 "GO:0005501;GO:0019840;GO:0001972" "isoprenoid binding" 0.582657859046569
-475 0.0625748171272831 4 66 "GO:0005506" "iron ion binding" 0.293718529372962
-518 0.0737642410267046 2 51 "GO:0005507" "copper ion binding" 0.316525661122053
49 0.740504663557718 3 198 "GO:0005509" "calcium ion binding" 0.899109250837742
52 0.843709480964505 2 62 "GO:0005516" "calmodulin binding" 0.945920628917976
446 0.280071842665988 3 25 "GO:0005518" "collagen binding" 0.607110887943148
479 0.569736233076751 2 6 "GO:0005521" "lamin binding" 0.823408826931764
292 0.0175127024111452 4 294 "GO:0005524;GO:0032559" "adenyl ribonucleotide binding" 0.148085351270713
-202 0.6786205916613 3 18 "GO:0005527;GO:0005528" "macrolide binding" 0.876074123675822
-486 0.598245337797101 3 5 "GO:0005534" "galactose binding" 0.834929779692556
-771 0.135150327788443 2 16 "GO:0005536" "D-glucose binding" 0.444065362733456
-652 0.343234680068641 3 9 "GO:0005537" "D-mannose binding" 0.665484123053216
-432 0.0536102476582927 2 86 "GO:0005539;GO:0008201" "glycosaminoglycan binding" 0.272795507995737
-134 0.863428294008686 3 7 "GO:0005540" "hyaluronic acid binding" 0.950044392209514
1074 0.118220834073883 2 9 "GO:0005542" "folic acid binding" 0.415761343073289
159 0.225990794006759 2 254 "GO:0005543" "phospholipid binding" 0.543934497635501
334 0.400239539694711 4 27 "GO:0005544" "calcium-dependent phospholipid binding" 0.707028372732592
626 0.313976606334814 2 11 "GO:0005545" "1-phosphatidylinositol binding" 0.639426776673655
-60 0.802213648853709 3 76 "GO:0005546;GO:1902936" "phosphatidylinositol bisphosphate binding" 0.926250698977676
-77 0.799969394458813 5 46 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.924969488277017
-100 0.76276401576452 2 39 "GO:0005548" "phospholipid transporter activity" 0.907528875178105
387 0.55273274132316 2 10 "GO:0005549" "odorant binding" 0.812842266651706
322 0.296144602450648 3 45 "GO:0008013" "beta-catenin binding" 0.624123666915419
345 0.0734180177055025 2 116 "GO:0008017" "microtubule binding" 0.316219926446921
446 0.62888600546082 2 5 "GO:0008020" "G protein-coupled photoreceptor activity" 0.849808516715491
260 0.131475619868949 -1 146 "GO:0008022" "obsolete protein C-terminus binding" 0.435726117721301
-630 0.0540012397406993 3 40 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.273574562563014
-940 0.308094222727468 3 5 "GO:0008035" "high-density lipoprotein particle binding" 0.637245244849979
-30 0.790192267215165 3 349 "GO:0008047;GO:0140677" "molecular function activator activity" 0.921623841072454
790 0.167171333499667 2 13 "GO:0008061" "chitin binding" 0.494208312402615
327 0.18985750643839 2 69 "GO:0008080;GO:0016407;GO:0016410" "acetyltransferase activity" 0.511334266498513
-536 0.0398544877027257 2 63 "GO:0008081" "phosphoric diester hydrolase activity" 0.229163304290673
-180 0.711444190456546 2 18 "GO:0008083" "growth factor activity" 0.887376159463154
256 0.0075116299656238 3 497 "GO:0008092" "cytoskeletal protein binding" 0.0904024098716165
1032 0.185538203605756 2 7 "GO:0008093" "cytoskeletal anchor activity" 0.508672977064506
565 0.0182741032290307 2 75 "GO:0008094" "ATP-dependent activity, acting on DNA" 0.152284193575256
-215 0.717648086498962 4 12 "GO:0008097" "5S rRNA binding" 0.890286191449629
-417 0.449470689124496 2 14 "GO:0008106" "alcohol dehydrogenase (NADP+) activity" 0.742531311601587
-454 0.622428023269335 6 5 "GO:0008119" "thiopurine S-methyltransferase activity" 0.84809505540253
-2244 0.00398162003494127 3 7 "GO:0008121;GO:0016679;GO:0016681" "ubiquinol-cytochrome-c reductase activity" 0.0618765275700333
1309 0.0568782991393846 3 9 "GO:0008131;GO:0052597;GO:0052598" "primary amine oxidase activity" 0.27599174687887
124 0.196493847860167 2 493 "GO:0008134" "transcription factor binding" 0.51496455366402
247 0.291795662912946 4 78 "GO:0008135;GO:0090079" "translation regulator activity, nucleic acid binding" 0.620268045009035
-376 0.362084657729601 3 25 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.675969734397794
916 0.0856254527870887 4 15 "GO:0008139" "nuclear localization sequence binding" 0.344298149318713
-498 0.589082246735977 2 5 "GO:0008140" "cAMP response element binding protein binding" 0.83122034815506
-45 0.932587835459564 2 15 "GO:0008143" "poly(A) binding" 0.979729398051715
317 0.00184651167852477 -1 438 "GO:0008144" "obsolete drug binding" 0.0343173992641436
-354 0.221890598508035 4 51 "GO:0008146" "sulfotransferase activity" 0.541771100391168
527 0.211525761266158 6 24 "GO:0008157" "protein phosphatase 1 binding" 0.527667300338572
550 0.000903121983305306 2 158 "GO:0008168;GO:0016741;GO:0008757" "transferase activity, transferring one-carbon groups" 0.0198208687242799
300 0.184169820453617 2 84 "GO:0008170;GO:0008276" "protein methyltransferase activity" 0.507902382545946
40 0.938679099188734 3 16 "GO:0008171" "O-methyltransferase activity" 0.979729398051715
588 0.269842919390225 2 15 "GO:0008172" "S-methyltransferase activity" 0.595622566792243
1079 0.000826417912445796 3 41 "GO:0008173" "RNA methyltransferase activity" 0.018634913712013
1626 0.0369393564171574 2 7 "GO:0008174" "mRNA methyltransferase activity" 0.221251353540266
379 0.424025292082923 2 19 "GO:0008175" "tRNA methyltransferase activity" 0.726822445177972
-456 0.484360152424809 4 10 "GO:0008179" "adenylate cyclase binding" 0.774182843300547
242 0.558309093764887 4 25 "GO:0008187;GO:0008266" "poly-pyrimidine tract binding" 0.817905041821172
-413 0.170555247367302 2 47 "GO:0008188" "neuropeptide receptor activity" 0.496553251828854
362 0.667252550719787 2 6 "GO:0008190" "eukaryotic initiation factor 4E binding" 0.872969776254556
-790 0.391399862226944 2 5 "GO:0008192" "RNA guanylyltransferase activity" 0.700895471390195
5 0.983215031512951 4 89 "GO:0008194" "UDP-glycosyltransferase activity" 0.991863883777581
-1295 0.160293399984043 2 5 "GO:0008195" "phosphatidate phosphatase activity" 0.481588363888876
-519 0.227802476290335 5 23 "GO:0008198" "ferrous iron binding" 0.545043059723136
-41 0.961514219554614 2 6 "GO:0008199" "ferric iron binding" 0.983393959618855
185 0.585544036845371 3 37 "GO:0008200;GO:0016248;GO:0141110" "channel inhibitor activity" 0.830302888251759
-310 0.326138552159017 5 43 "GO:0008227;GO:0099528" "G protein-coupled neurotransmitter receptor activity" 0.653413475579912
-254 0.0264909762247503 2 340 "GO:0008233" "peptidase activity" 0.17711989917711
100 0.604618662278733 4 116 "GO:0008234" "cysteine-type peptidase activity" 0.836966547662352
-412 0.196503427888428 2 42 "GO:0008235" "metalloexopeptidase activity" 0.51496455366402
-561 0.00953479098269792 3 92 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.101527866945395
-478 0.0188557268450177 4 104 "GO:0008237" "metallopeptidase activity" 0.154479616211415
-5 0.981182504093308 3 85 "GO:0008238" "exopeptidase activity" 0.991528892537174
402 0.465580839972772 2 14 "GO:0008239" "dipeptidyl-peptidase activity" 0.756045958912064
-1605 0.0566421017434191 2 6 "GO:0008240" "tripeptidyl-peptidase activity" 0.27599174687887
1262 0.0663889880225941 3 9 "GO:0008242" "omega peptidase activity" 0.301768127375428
188 0.809128588245186 3 7 "GO:0008252" "nucleotidase activity" 0.928640595291381
968 0.293993538888828 5 5 "GO:0008253" "5'-nucleotidase activity" 0.622638249948715
21 0.85908868679889 4 323 "GO:0008270" "zinc ion binding" 0.950044392209514
-14 0.986798098169715 2 6 "GO:0008273" "calcium, potassium:sodium antiporter activity" 0.992841481098138
46 0.680472450664097 2 365 "GO:0008289" "lipid binding" 0.876074123675822
611 0.267946231198968 5 14 "GO:0008296" "3'-5'-DNA exonuclease activity" 0.593715155835864
1044 0.0680167069562218 2 13 "GO:0008297" "single-stranded DNA exodeoxyribonuclease activity" 0.306742011763353
890 0.253579031480471 3 7 "GO:0008301" "DNA binding, bending" 0.574681779840177
121 0.751494858216885 2 29 "GO:0008307" "structural constituent of muscle" 0.900409197760109
1052 0.211251315925306 2 6 "GO:0008309" "double-stranded DNA exodeoxyribonuclease activity" 0.527667300338572
522 0.447313422485837 2 9 "GO:0008310" "single-stranded DNA 3'-5' DNA exonuclease activity" 0.742531311601587
-301 0.572389809599636 2 15 "GO:0008320;GO:0022884;GO:0140318;GO:0015450" "macromolecule transmembrane transporter activity" 0.823840151488838
-780 5.31060488390082e-13 2 384 "GO:0008324;GO:0022890" "monoatomic cation transmembrane transporter activity" 6.7857729072066e-11
1309 0.0568782991393846 3 9 "GO:0008327" "methyl-CpG binding" 0.27599174687887
582 0.527964209556825 3 5 "GO:0008336" "gamma-butyrobetaine dioxygenase activity" 0.801001109485948
969 0.249875198091811 2 6 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 0.567898177481389
-38 0.918161941116345 2 31 "GO:0008374" "O-acyltransferase activity" 0.975127489372906
-862 0.0149382468209614 2 34 "GO:0008375" "acetylglucosaminyltransferase activity" 0.135267589323666
991 0.0243016799559887 5 22 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.1693753451478
-903 0.101302962380696 2 14 "GO:0008378;GO:0035250" "galactosyltransferase activity" 0.377017497533335
-679 0.35173003967817 3 8 "GO:0008379;GO:0140824;GO:0051920" "peroxiredoxin activity" 0.668577761371728
-866 0.116135822661188 3 14 "GO:0008395" "steroid hydroxylase activity" 0.410309542343321
798 0.00175241996085214 2 66 "GO:0008408;GO:0004527;GO:0016796" "exonuclease activity" 0.033588049249666
982 0.0496546811554016 3 17 "GO:0008409" "5'-3' exonuclease activity" 0.259558560585054
1374 0.0163572225518944 5 13 "GO:0008417;GO:0046920" "fucosyltransferase activity" 0.140379148766258
-294 0.750237709850263 6 5 "GO:0008420" "RNA polymerase II CTD heptapeptide repeat phosphatase activity" 0.900409197760109
-1900 0.0239823863626977 2 6 "GO:0008422" "beta-glucosidase activity" 0.168169172665258
-962 0.0710204008744404 3 15 "GO:0008429" "phosphatidylethanolamine binding" 0.313207859689035
-853 0.170184143879219 3 11 "GO:0008430" "selenium binding" 0.496553251828854
493 0.407752716819157 6 12 "GO:0008432" "JUN kinase binding" 0.712050091558494
233 0.782284714821485 2 6 "GO:0008469;GO:0035242" "histone arginine N-methyltransferase activity" 0.917987165351743
-15 0.984409901400773 3 7 "GO:0008474;GO:0098599" "palmitoyl hydrolase activity" 0.992174747248807
453 0.314153155496187 4 21 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.639426776673655
-2024 0.00550549290088173 6 8 "GO:0008499;GO:0048531" "beta-1,3-galactosyltransferase activity" 0.075372819476357
35 0.953440759475335 2 12 "GO:0008502;GO:1904408" "melatonin receptor activity" 0.983393959618855
-1068 4.83160357453104e-14 4 218 "GO:0008509" "monoatomic anion transmembrane transporter activity" 7.93763444387242e-12
-788 5.20631024562406e-06 3 145 "GO:0008514" "organic anion transmembrane transporter activity" 0.000230279107017987
-968 0.0148731831015752 2 27 "GO:0008519" "ammonium channel activity" 0.135267589323666
-2405 0.00203099969352074 2 7 "GO:0008520;GO:0015229;GO:0033300" "dehydroascorbic acid transmembrane transporter activity" 0.0359330715007516
-882 0.199734407330281 3 9 "GO:0008553" "P-type proton-exporting transporter activity" 0.515012551081511
37 0.884990947239608 -1 65 "GO:0008565" "obsolete protein transporter activity" 0.957422003128456
754 0.187443790714297 2 13 "GO:0008569" "minus-end-directed microtubule motor activity" 0.508672977064506
651 0.180907693970377 2 18 "GO:0008574" "plus-end-directed microtubule motor activity" 0.503941391835694
540 0.458969030864629 2 8 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.752944915113157
1612 0.00483250189042582 4 13 "GO:0008649;GO:0140102" "rRNA methyltransferase activity" 0.0703465465061986
118 0.898008956896537 3 5 "GO:0008940" "nitrate reductase activity" 0.965149813486932
-31 0.966251946068422 2 8 "GO:0008970" "phospholipase A1 activity" 0.983393959618855
-956 9.78188778257158e-06 1 92 "GO:0009055" "electron transfer activity" 0.00041663596110953
656 0.435576151072516 4 6 "GO:0009378" "four-way junction helicase activity" 0.734475914565093
648 0.405934639098281 3 7 "GO:0009881" "photoreceptor activity" 0.711623224028999
387 0.573470977923969 4 9 "GO:0009931;GO:0010857" "calcium-dependent protein kinase activity" 0.824364530765705
-144 0.737729468269213 2 23 "GO:0009975" "cyclase activity" 0.897922020263383
419 0.56593147634243 3 8 "GO:0009982" "pseudouridine synthase activity" 0.823408826931764
1277 0.0502247995647773 4 10 "GO:0010181" "FMN binding" 0.261350766966036
32 0.952448176048654 5 15 "GO:0010314" "phosphatidylinositol-5-phosphate binding" 0.983393959618855
268 0.771734014083364 6 5 "GO:0010484" "histone H3 acetyltransferase activity" 0.912557659777869
981 0.0993671449991907 3 12 "GO:0010485" "histone H4 acetyltransferase activity" 0.375895449832465
723 0.321532664465441 2 8 "GO:0010521;GO:0033678" "telomerase inhibitor activity" 0.647570164860345
-522 0.57154325500137 3 5 "GO:0010851" "cyclase regulator activity" 0.823652560465634
296 0.464465982439315 2 26 "GO:0015020" "glucuronosyltransferase activity" 0.756045958912064
173 0.780598640033009 2 11 "GO:0015026" "coreceptor activity" 0.917935953194987
144 0.726989732862626 3 25 "GO:0015035" "protein-disulfide reductase activity" 0.894587620138702
-398 0.609294128027458 2 7 "GO:0015038" "glutathione disulfide oxidoreductase activity" 0.839147601474942
-907 3.83617412955404e-22 2 522 "GO:0015075;GO:0015318" "monoatomic ion transmembrane transporter activity" 4.41160024898715e-19
-998 1.70240088948459e-06 2 99 "GO:0015078" "proton transmembrane transporter activity" 8.15733759544699e-05
-449 0.063890654474429 3 73 "GO:0015079" "potassium ion transmembrane transporter activity" 0.296062156462411
-1076 7.44767274586826e-07 3 91 "GO:0015081" "sodium ion transmembrane transporter activity" 4.07848745607071e-05
-678 0.00435054488404906 3 76 "GO:0015085;GO:0005262" "calcium ion transmembrane transporter activity" 0.0649756703461873
-649 0.481266107371446 2 5 "GO:0015093" "ferrous iron transmembrane transporter activity" 0.773473928001635
1471 0.0324300715368077 2 9 "GO:0015095" "magnesium ion transmembrane transporter activity" 0.198375437592175
-276 0.398801747166891 2 40 "GO:0015101" "organic cation transmembrane transporter activity" 0.706849994137169
-1512 2.22458759092569e-14 2 110 "GO:0015103" "inorganic anion transmembrane transporter activity" 4.26379288260757e-12
-1188 0.0686406286669017 2 10 "GO:0015106" "bicarbonate transmembrane transporter activity" 0.307146781972517
-374 0.529575732285003 5 12 "GO:0015111;GO:0097603" "temperature-gated ion channel activity" 0.801892360737474
-551 0.513080983342988 2 6 "GO:0015116" "sulfate transmembrane transporter activity" 0.790774291895643
-2125 0.0115719430134875 5 6 "GO:0015119;GO:0015315;GO:0015526;GO:0061513;GO:0015152" "glucose 6-phosphate:phosphate antiporter activity" 0.118571193132656
-625 0.337585648630269 3 10 "GO:0015125;GO:0015432;GO:0033285;GO:0034040;GO:0033284;GO:0033283" "ATPase-coupled lipid transmembrane transporter activity" 0.660298316119098
-240 0.794578718416969 3 5 "GO:0015142" "tricarboxylic acid transmembrane transporter activity" 0.922064103107482
-460 0.0904042734902068 3 58 "GO:0015171" "amino acid transmembrane transporter activity" 0.354017363324588
1107 0.107250766758084 5 9 "GO:0015173;GO:0005290" "aromatic amino acid transmembrane transporter activity" 0.391550418323164
249 0.662883304316843 2 13 "GO:0015174" "basic amino acid transmembrane transporter activity" 0.870181319169537
-550 0.245263912408566 2 19 "GO:0015175" "neutral L-amino acid transmembrane transporter activity" 0.565371146529797
-560 0.0905053085368947 2 39 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.354017363324588
-724 0.352674642251301 2 7 "GO:0015194;GO:0022889" "L-serine transmembrane transporter activity" 0.669267060377881
-1248 0.0361109240965191 3 12 "GO:0015205" "nucleobase transmembrane transporter activity" 0.218566119531563
41 0.940555347506324 2 14 "GO:0015215" "nucleotide transmembrane transporter activity" 0.980633408551471
-136 0.835130439093061 4 10 "GO:0015216;GO:0005346" "purine nucleotide transmembrane transporter activity" 0.944346120901691
-882 0.078181188401241 2 17 "GO:0015245;GO:0170055" "lipid transmembrane transporter activity" 0.328132725041705
-491 0.451975580974879 -1 10 "GO:0015248" "obsolete sterol transporter activity" 0.742531311601587
-1609 0.0192550969491215 4 9 "GO:0015252" "proton channel activity" 0.154869780742738
-1575 0.0307713145523361 2 8 "GO:0015269" "calcium-activated potassium channel activity" 0.189235356872655
-395 0.391891989655561 2 20 "GO:0015271" "outward rectifier potassium channel activity" 0.700895471390195
-1324 9.32078967551068e-16 3 160 "GO:0015276;GO:0022834;GO:0022836;GO:0022839" "gated channel activity" 2.14378162536746e-13
-813 0.104283593448791 6 17 "GO:0015278;GO:0099604" "ligand-gated calcium channel activity" 0.38685849182616
-1364 0.0133519297318636 4 14 "GO:0015280" "ligand-gated sodium channel activity" 0.127955993263693
-551 0.00305023469031708 2 125 "GO:0015291" "secondary active transmembrane transporter activity" 0.0494052097727414
-646 0.0147272896207763 2 61 "GO:0015293;GO:0015294" "symporter activity" 0.135267589323666
-191 0.658068994331561 3 23 "GO:0015295" "solute:proton symporter activity" 0.868813767170621
-320 0.703516140502721 5 6 "GO:0015296;GO:0015377;GO:0015379" "monoatomic anion:monoatomic cation symporter activity" 0.883235329233766
-644 0.0187722731622771 2 57 "GO:0015297" "antiporter activity" 0.154479616211415
-1523 0.0366651651291114 3 8 "GO:0015299;GO:0051139;GO:0005451;GO:0015385" "metal cation:proton antiporter activity" 0.220758847636011
1977 0.0112140273511558 2 7 "GO:0015333" "peptide:proton symporter activity" 0.116181364448911
-1570 0.0620922334252545 4 6 "GO:0015347;GO:0090416" "nicotinate transmembrane transporter activity" 0.292647821471486
89 0.891730378966723 3 10 "GO:0015349" "thyroid hormone transmembrane transporter activity" 0.961998063613257
-1131 0.00102458208562575 4 36 "GO:0015370" "solute:sodium symporter activity" 0.0206713929556072
-817 0.375760850728099 2 5 "GO:0015386" "potassium:proton antiporter activity" 0.685829816214923
-676 0.000199067549780985 2 131 "GO:0015399" "primary active transmembrane transporter activity" 0.00635910228467035
-1210 8.61723003389321e-05 5 45 "GO:0015453" "oxidoreduction-driven active transmembrane transporter activity" 0.00309681704343037
-138 0.713995196702034 2 30 "GO:0015459" "potassium channel regulator activity" 0.888731531717553
199 0.603576131103058 2 29 "GO:0015485;GO:0032934" "sterol binding" 0.836966547662352
-743 0.1628634741668 5 15 "GO:0015556" "C4-dicarboxylate transmembrane transporter activity" 0.485215013709378
-780 0.130454438457726 3 16 "GO:0015562" "efflux transmembrane transporter activity" 0.43484812819242
-670 0.119503529257502 2 23 "GO:0015605" "organophosphate ester transmembrane transporter activity" 0.416257093721891
272 0.0841240198055474 2 175 "GO:0015631" "tubulin binding" 0.341838675498132
397 0.563374902095631 2 9 "GO:0015643" "toxic substance binding" 0.823228891245204
171 0.710818325563509 2 20 "GO:0015645;GO:0016405" "fatty acid ligase activity" 0.887376159463154
-121 0.8392007633094 3 12 "GO:0015651" "quaternary ammonium group transmembrane transporter activity" 0.945920628917976
-690 0.0306401237916448 2 42 "GO:0015662;GO:0019829;GO:0140358;GO:0042625" "ATPase-coupled ion transmembrane transporter activity" 0.189235356872655
-129 0.814907430497414 3 14 "GO:0015925" "galactosidase activity" 0.930629141084435
-819 0.187641524031136 5 11 "GO:0015926" "glucosidase activity" 0.508672977064506
596 0.337613399893939 4 11 "GO:0015929" "hexosaminidase activity" 0.660298316119098
-539 0.52231572201929 2 6 "GO:0016004;GO:0060229" "phospholipase activator activity" 0.794969680928998
337 0.665740127855883 2 7 "GO:0016015" "morphogen activity" 0.871983083182535
947 0.0980515391597994 3 13 "GO:0016018" "cyclosporin A binding" 0.373111417506503
-1510 0.0727658281070168 4 6 "GO:0016151" "nickel cation binding" 0.314678606224664
-1912 0.0231058890510695 3 6 "GO:0016174;GO:0050664" "oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor" 0.165786621629079
-953 0.191051057166759 6 8 "GO:0016208" "AMP binding" 0.512172830071343
-233 0.378491645217466 1 61 "GO:0016209" "antioxidant activity" 0.688711063291275
20 0.970838099242537 3 15 "GO:0016229" "steroid dehydrogenase activity" 0.985404955100545
546 0.358842772785085 4 12 "GO:0016274;GO:0016273" "arginine N-methyltransferase activity" 0.672456686437207
611 0.0553813672741224 2 42 "GO:0016278;GO:0016279" "lysine N-methyltransferase activity" 0.27599174687887
