"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
816 0.00719111244103506 3 54 "GO:0022625" "cytosolic large ribosomal subunit" 0.0408334496651781
797 0.000546448388714529 4 94 "GO:0022626" "cytosolic ribosome" 0.00515948943763021
526 0.16812029800517 2 34 "GO:0022627" "cytosolic small ribosomal subunit" 0.372988202131689
-1300 0.00350040745675568 3 25 "GO:0030008" "TRAPP complex" 0.0229220230232711
969 0.148543400923285 3 11 "GO:0030014" "CCR4-NOT complex" 0.343638864813981
1471 0.104981757340017 2 6 "GO:0030015" "CCR4-NOT core complex" 0.285100959732755
400 0.0425738263422938 6 129 "GO:0030016;GO:0030017" "myofibril" 0.149008392198028
266 0.283246009949253 2 81 "GO:0030018;GO:0031674" "I band" 0.513383393033021
85 0.682742236416181 2 115 "GO:0030027" "lamellipodium" 0.836124072787446
36 0.65341082303454 2 839 "GO:0030054" "cell junction" 0.823217307340557
1645 0.0104036882321618 2 12 "GO:0030056" "hemidesmosome" 0.0534670559779455
1394 0.160937808809944 5 5 "GO:0030057" "desmosome" 0.364015322433634
774 0.436557666206268 2 5 "GO:0030061" "mitochondrial crista" 0.644517863562708
-839 0.17384411083874 -1 13 "GO:0030062;GO:0045239" "tricarboxylic acid cycle heteromeric enzyme complex" 0.380173019745591
79 0.788046453666604 3 58 "GO:0030117;GO:0048475" "membrane coat" 0.905083055696298
-162 0.756770739286754 2 18 "GO:0030118" "clathrin coat" 0.880369398711811
640 0.210161674552222 2 19 "GO:0030119" "AP-type membrane coat adaptor complex" 0.426018280161408
-378 0.322605033186676 4 34 "GO:0030120" "vesicle coat" 0.555568854583421
-486 0.46901718605418 5 11 "GO:0030125" "clathrin vesicle coat" 0.670408725301525
-342 0.644457818179327 2 9 "GO:0030126" "COPI vesicle coat" 0.813840977234236
-65 0.913291168465448 5 14 "GO:0030127" "COPII vesicle coat" 0.977704442998999
192 0.84666735995646 2 5 "GO:0030128" "clathrin coat of endocytic vesicle" 0.945658729414918
-353 0.722713387049826 2 5 "GO:0030130" "clathrin coat of trans-Golgi network vesicle" 0.860474003349646
-418 0.618956890824172 4 7 "GO:0030131" "clathrin adaptor complex" 0.792733431150201
486 0.512016309973136 2 9 "GO:0030132" "clathrin coat of coated pit" 0.707197188413074
-195 0.150029972370763 2 279 "GO:0030133" "transport vesicle" 0.346091868082555
-7 0.981663954432391 5 51 "GO:0030134" "COPII-coated ER to Golgi transport vesicle" 0.988624145906212
-458 0.00651426377800383 3 178 "GO:0030135" "coated vesicle" 0.0377827299124222
-692 0.0013106386174568 4 108 "GO:0030136" "clathrin-coated vesicle" 0.0105370154195537
-483 0.320338795174899 2 21 "GO:0030137" "COPI-coated vesicle" 0.55461642149684
-342 0.053171794624214 2 161 "GO:0030139" "endocytic vesicle" 0.175251615782147
-634 0.162895154022899 2 24 "GO:0030140" "trans-Golgi network transport vesicle" 0.366401288273114
-338 0.000396101426750376 6 587 "GO:0030141;GO:0099503" "secretory vesicle" 0.00392237022586958
-764 0.0263183468643937 -1 42 "GO:0030173;GO:0031228" "obsolete intrinsic component of Golgi membrane" 0.106711415250136
20 0.948198758961845 3 50 "GO:0030175" "filopodium" 0.984452066388058
-824 1.8168941113071e-05 -1 136 "GO:0030176;GO:0031227" "obsolete intrinsic component of endoplasmic reticulum membrane" 0.000273207040440994
277 0.408902624150654 -1 44 "GO:0030285;GO:0098563" "obsolete intrinsic component of synaptic vesicle membrane" 0.622909676601386
-1586 1.92452497806119e-05 3 36 "GO:0030286" "dynein complex" 0.000284129869488307
-787 0.07692133535931 2 25 "GO:0030315" "T-tubule" 0.229632809969705
-8 0.936378404129322 5 484 "GO:0030424" "axon" 0.979818639372435
-375 0.000567460431016061 2 443 "GO:0030425;GO:0097447" "dendritic tree" 0.0052962973561499
30 0.877971638873832 3 136 "GO:0030426;GO:0030427" "site of polarized growth" 0.959506017181092
615 0.497933047104047 2 6 "GO:0030478" "actin cap" 0.69599974324546
779 0.000177952124413231 2 116 "GO:0030496" "midbody" 0.0018765860392668
49 0.817107721326758 2 113 "GO:0030658" "transport vesicle membrane" 0.927277320837015
-119 0.679066125901955 2 60 "GO:0030660" "Golgi-associated vesicle membrane" 0.835446756514383
-199 0.360282625162772 2 106 "GO:0030662" "coated vesicle membrane" 0.578664076473276
-180 0.771048223612883 6 13 "GO:0030663" "COPI-coated vesicle membrane" 0.890945274419149
-411 0.140543440823124 2 64 "GO:0030665" "clathrin-coated vesicle membrane" 0.33687797739869
-231 0.389370140455168 2 69 "GO:0030666" "endocytic vesicle membrane" 0.606153552091379
-371 0.0403229425173933 2 154 "GO:0030667" "secretory granule membrane" 0.14297916735425
-416 0.403177057833157 6 20 "GO:0030669" "clathrin-coated endocytic vesicle membrane" 0.621139356517677
-456 0.315241141780403 6 24 "GO:0030670" "phagocytic vesicle membrane" 0.550485606721908
27 0.920812581141477 2 68 "GO:0030672;GO:0099501" "exocytic vesicle membrane" 0.977704442998999
46 0.935803795757092 2 15 "GO:0030673" "axolemma" 0.979818639372435
1092 2.26528852985837e-05 3 75 "GO:0030684" "preribosome" 0.000322704260744736
1228 0.00252751635703594 2 30 "GO:0030686" "90S preribosome" 0.0176926144992516
798 0.0790150785867434 2 24 "GO:0030687" "preribosome, large subunit precursor" 0.234149817158346
805 0.277531628065332 2 9 "GO:0030688" "preribosome, small subunit precursor" 0.511929682287585
128 0.897239128425084 2 5 "GO:0030849" "autosome" 0.974008251712792
711 0.0241366090742448 3 50 "GO:0030863;GO:0030864" "cortical cytoskeleton" 0.101548842322729
408 0.307555718215319 2 31 "GO:0030867" "rough endoplasmic reticulum membrane" 0.544085497147798
-846 0.394713745081076 3 5 "GO:0030877" "beta-catenin destruction complex" 0.611655650774492
493 0.0105663795271748 2 135 "GO:0030880;GO:0000428;GO:0055029" "RNA polymerase complex" 0.0539616363274587
2155 1.14607412532433e-07 2 30 "GO:0030894" "replisome" 2.82003693867684e-06
-289 0.771347940784066 3 5 "GO:0030896" "checkpoint clamp complex" 0.890945274419149
-720 0.359963487578851 3 8 "GO:0030904" "retromer complex" 0.578664076473276
1701 0.0305026361599637 5 8 "GO:0030915;GO:0106068" "Smc5-Smc6 complex" 0.118490265202249
-2149 5.90303854420039e-06 2 22 "GO:0030990" "intraciliary transport particle" 0.00010198441059342
-1888 0.024669902376532 2 7 "GO:0030991" "intraciliary transport particle A" 0.102728003742277
-2287 3.9190435584871e-05 2 16 "GO:0030992" "intraciliary transport particle B" 0.00050512116976056
1625 0.0084440892303386 4 13 "GO:0031010" "ISWI-type complex" 0.0460174527183553
767 0.167920095912894 2 16 "GO:0031011;GO:0033202" "DNA helicase complex" 0.372988202131689
112 0.583018938297864 2 120 "GO:0031012;GO:0030312" "external encapsulating structure" 0.762337162476434
-586 0.404687395477698 2 10 "GO:0031045" "dense core granule" 0.621139356517677
857 0.345324260324327 2 6 "GO:0031074" "nucleocytoplasmic transport complex" 0.573011104697376
1074 0.147304852419615 3 9 "GO:0031080" "nuclear pore outer ring" 0.342287970508404
-622 0.428696637824899 3 8 "GO:0031082;GO:0031083" "BLOC complex" 0.638718660392327
1107 0.265352629051693 2 5 "GO:0031088" "platelet dense granule membrane" 0.501084499511569
-441 7.03842948518716e-14 2 1890 "GO:0031090" "organelle membrane" 4.08228910140855e-12
-563 0.124278080929555 2 37 "GO:0031091" "platelet alpha granule" 0.313304248395704
-465 0.434167032629627 6 14 "GO:0031092" "platelet alpha granule membrane" 0.642155975401197
-564 0.23478342834384 7 22 "GO:0031093" "platelet alpha granule lumen" 0.456086468457412
-905 0.281508449538244 2 7 "GO:0031143" "pseudopodium" 0.512809431609475
-205 0.614818329261301 3 30 "GO:0031201" "SNARE complex" 0.790756492825893
-38 0.96679392990538 2 6 "GO:0031209" "SCAR complex" 0.984452066388058
-469 1.64629454401502e-11 -1 1206 "GO:0031224" "obsolete intrinsic component of membrane" 8.35494481087623e-10
-440 0.206053645034899 -1 41 "GO:0031225" "obsolete anchored component of membrane" 0.424438552655641
-306 0.000804638650881821 -1 646 "GO:0031226" "obsolete intrinsic component of plasma membrane" 0.00717985257709933
95 0.882326514810114 -1 12 "GO:0031233;GO:0031362" "obsolete intrinsic component of external side of plasma membrane" 0.96086962978767
-88 0.760797055971308 2 60 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 0.883750704935882
-1094 0.139867432733259 -1 9 "GO:0031235" "obsolete intrinsic component of the cytoplasmic side of the plasma membrane" 0.33687797739869
329 0.0209626595500326 2 251 "GO:0031252" "cell leading edge" 0.093014642375008
-75 0.638274079222666 4 201 "GO:0031253" "cell projection membrane" 0.808546883508276
495 0.0222375746710085 2 107 "GO:0031256" "leading edge membrane" 0.0965610194270529
337 0.688662184878079 2 7 "GO:0031258" "lamellipodium membrane" 0.839630171352853
1741 0.0550415254752 2 6 "GO:0031261" "DNA replication preinitiation complex" 0.17877487474345
2755 0.00104438452750047 3 7 "GO:0031298" "replication fork protection complex" 0.00874268284876682
-559 0.00143878429487736 -1 164 "GO:0031300;GO:0031301" "obsolete intrinsic component of organelle membrane" 0.0112335850715425
-855 0.0652802212409317 -1 23 "GO:0031304;GO:0031305" "obsolete intrinsic component of mitochondrial inner membrane" 0.20387515249091
-782 0.0851326552415986 -1 24 "GO:0031306;GO:0031307" "obsolete intrinsic component of mitochondrial outer membrane" 0.245133744880064
34 0.934372559695107 2 29 "GO:0031312" "extrinsic component of organelle membrane" 0.979818639372435
461 0.512108308850847 3 10 "GO:0031313" "extrinsic component of endosome membrane" 0.707197188413074
-367 0.711731627822213 4 5 "GO:0031314" "extrinsic component of mitochondrial inner membrane" 0.854920239336741
-834 0.358251824915697 2 6 "GO:0031371" "ubiquitin conjugating enzyme complex" 0.578664076473276
-2562 0.00475757624063708 5 6 "GO:0031379;GO:0031380" "nuclear RNA-directed RNA polymerase complex" 0.0288294918462486
1039 0.252228442103823 3 6 "GO:0031390" "Ctf18 RFC-like complex" 0.48077346241386
-365 3.96600700503116e-08 2 1356 "GO:0031410;GO:0097708;GO:0031982" "vesicle" 1.15014203145904e-06
17 0.982536558800878 2 8 "GO:0031414" "N-terminal protein acetyltransferase complex" 0.988624145906212
1250 0.208618483985979 2 5 "GO:0031428;GO:0170049" "box C/D methylation guide snoRNP complex" 0.426018280161408
1325 0.000759577800434266 2 32 "GO:0031430" "M band" 0.00685307971058471
248 0.171141937278604 2 154 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.378657365313968
-551 0.433035943822859 4 10 "GO:0031462" "Cul2-RING ubiquitin ligase complex" 0.641727553461884
-824 0.026415017814381 4 36 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.106711415250136
254 0.704753987443054 6 11 "GO:0031464" "Cul4A-RING E3 ubiquitin ligase complex" 0.848858613786014
1070 0.281666264159884 2 5 "GO:0031465" "Cul4B-RING E3 ubiquitin ligase complex" 0.512809431609475
172 0.862779362157428 5 5 "GO:0031466" "Cul5-RING ubiquitin ligase complex" 0.953165771526301
-405 0.545633709989581 4 11 "GO:0031475" "myosin V complex" 0.734750534845008
-109 0.85476244911479 2 14 "GO:0031476;GO:0031477" "myosin VI complex" 0.950776861207136
-1022 2.7419068904445e-07 2 127 "GO:0031514" "motile cilium" 6.18452331955815e-06
575 0.196444121195449 3 25 "GO:0031519" "PcG protein complex" 0.417572320446871
1100 0.0865221905235556 3 12 "GO:0031523" "Myb complex" 0.248254483056986
-560 0.10751889767939 5 41 "GO:0031526" "brush border membrane" 0.290815904375101
886 0.291899572093169 2 7 "GO:0031527" "filopodium membrane" 0.521655361509278
-817 0.245025182499325 2 10 "GO:0031528" "microvillus membrane" 0.471470256373109
-1302 0.121382792185803 4 7 "GO:0031588" "nucleotide-activated protein kinase complex" 0.308008835171475
387 0.0902146838511092 4 96 "GO:0031594" "neuromuscular junction" 0.254355289191322
-1841 0.0284723370284341 2 7 "GO:0031595" "nuclear proteasome complex" 0.113331066995532
-1039 0.121223568288248 2 11 "GO:0031597" "cytosolic proteasome complex" 0.308008835171475
657 0.32720252581449 4 11 "GO:0031616" "spindle pole centrosome" 0.555568854583421
1208 0.000277742219979715 2 45 "GO:0031672" "A band" 0.00278428003238924
88 0.733947278041095 2 74 "GO:0031901" "early endosome membrane" 0.864999237672426
-242 0.411842540143763 2 57 "GO:0031902" "late endosome membrane" 0.622909676601386
482 0.539685995615852 2 8 "GO:0031904" "endosome lumen" 0.730740331157301
102 0.903090319585267 2 7 "GO:0031931" "TORC1 complex" 0.975812210912853
355 0.580254327731705 2 12 "GO:0031941" "filamentous actin" 0.760061484859574
92 0.611497162391248 3 153 "GO:0031965" "nuclear membrane" 0.790661936085499
-222 0.00925637052496733 2 753 "GO:0031967;GO:0031975" "organelle envelope" 0.0494485056991676
604 2.58674015135597e-32 2 3356 "GO:0031974;GO:0043233;GO:0070013;GO:0031981;GO:0044428" "membrane-enclosed lumen" 5.25108250725262e-30
-320 0.0342114416359969 4 222 "GO:0031983;GO:0034774;GO:0060205" "vesicle lumen" 0.128017007412117
-361 2.35688464194487e-06 2 963 "GO:0031984" "organelle subcompartment" 4.4506751843238e-05
-274 0.285356558689486 4 76 "GO:0031985" "Golgi cisterna" 0.51376834956954
-239 0.733971028025002 2 10 "GO:0032009" "early phagosome" 0.864999237672426
1112 0.0529190350732472 3 15 "GO:0032039" "integrator complex" 0.175251615782147
1105 0.00334051154627569 2 35 "GO:0032040" "small-subunit processome" 0.0222335686522612
-187 0.729014270329751 2 17 "GO:0032045" "guanyl-nucleotide exchange factor complex" 0.861658788220899
214 0.397946745827538 2 78 "GO:0032153;GO:0032155" "cell division site" 0.615490966879925
520 0.0812213758141463 4 56 "GO:0032154" "cleavage furrow" 0.238092986141108
1051 0.211236517948945 6 7 "GO:0032156" "septin cytoskeleton" 0.42611911334617
-172 0.343877273653911 5 152 "GO:0032279;GO:0098984;GO:0014069;GO:0099572" "neuron to neuron synapse" 0.572680163627484
989 0.208501045287622 2 8 "GO:0032300" "mismatch repair complex" 0.426018280161408
-97 0.817757135920214 2 28 "GO:0032391" "photoreceptor connecting cilium" 0.927277320837015
-312 0.332892103872831 2 48 "GO:0032420;GO:0032421" "stereocilium bundle" 0.560349333616065
-765 0.362734008528199 2 7 "GO:0032426" "stereocilium tip" 0.578664076473276
23 0.972649107659198 2 11 "GO:0032433" "filopodium tip" 0.984776902019038
-155 0.843329006805352 4 8 "GO:0032476" "polyprenyl diphosphate synthase complex" 0.944528487621994
-664 0.504457920999486 2 5 "GO:0032541" "cortical endoplasmic reticulum" 0.703814144074884
289 0.516479384596802 4 25 "GO:0032580" "Golgi cisterna membrane" 0.710815695411192
80 0.812328695371317 2 44 "GO:0032587" "ruffle membrane" 0.926419804271783
-199 0.475860494549579 3 64 "GO:0032588" "trans-Golgi network membrane" 0.674343318628723
954 0.00167042356651814 2 54 "GO:0032589" "neuron projection membrane" 0.0125002642717457
568 0.278973841291505 2 18 "GO:0032590" "dendrite membrane" 0.512079613148137
-918 0.00271137319745657 -1 53 "GO:0032592;GO:0098573" "obsolete integral component of mitochondrial membrane" 0.0183767981166944
-727 0.326611077406734 2 9 "GO:0032593" "insulin-responsive compartment" 0.555568854583421
-827 0.405423471618681 2 5 "GO:0032777" "piccolo histone acetyltransferase complex" 0.621139356517677
158 0.873711545165226 4 5 "GO:0032783" "super elongation complex" 0.956654756400969
332 0.654069218959224 2 9 "GO:0032797;GO:0097504" "SMN complex" 0.823217307340557
103 0.857160038343366 2 15 "GO:0032806;GO:0005675" "carboxy-terminal domain protein kinase complex" 0.95213946803668
771 0.0126495324600261 2 52 "GO:0032809;GO:0044298" "cell body membrane" 0.0626306119362268
-1044 2.37187392855524e-07 2 123 "GO:0032838;GO:0097014;GO:0005930" "plasma membrane bounded cell projection cytoplasm" 5.62935815916712e-06
297 0.540855836238347 3 21 "GO:0032839" "dendrite cytoplasm" 0.730740331157301
302 4.10472692734898e-09 1 3205 "GO:0032991" "protein-containing complex" 1.44914707174234e-07
-203 0.795815099792679 2 8 "GO:0032994;GO:0034358;GO:1990777" "protein-lipid complex" 0.911427166476242
-986 0.110086331110873 2 13 "GO:0033017" "sarcoplasmic reticulum membrane" 0.292608435071231
804 0.418501773293122 3 5 "GO:0033061;GO:0033063" "Rad51B-Rad51C-Rad51D-XRCC2 complex" 0.628139445312412
-630 0.526559430733061 2 5 "GO:0033106" "cis-Golgi network membrane" 0.722240300262239
-63 0.867003053706487 2 35 "GO:0033116" "endoplasmic reticulum-Golgi intermediate compartment membrane" 0.95523267246902
-1842 0.0129518395426957 3 9 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.0633547813775236
-1000 0.119259531319757 3 12 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.306280115907768
-1879 0.0112327492837967 3 9 "GO:0033181" "plasma membrane proton-transporting V-type ATPase complex" 0.0570062026152683
10 0.987491584118705 3 13 "GO:0033263;GO:0030897" "CORVET complex" 0.991051338638909
118 0.381366927305904 -1 283 "GO:0033267;GO:0150034" "obsolete axon part" 0.598006800414213
-25 0.964830684169038 2 16 "GO:0033270;GO:0044224;GO:0046691" "paranode region of axon" 0.984452066388058
-217 0.705639857519162 2 15 "GO:0033276" "transcription factor TFTC complex" 0.848858613786014
-31 0.964391261195214 2 10 "GO:0033391" "chromatoid body" 0.984452066388058
737 0.380217996563122 2 7 "GO:0033588" "elongator holoenzyme complex" 0.598006800414213
-93 0.92565411672895 3 5 "GO:0033647;GO:0033648" "host intracellular membrane-bounded organelle" 0.977704442998999
-268 0.717493833680517 3 9 "GO:0034045" "phagophore assembly site membrane" 0.856430910362414
895 0.286864689987969 2 7 "GO:0034098" "VCP-NPL4-UFD1 AAA ATPase complex" 0.515340991748298
1449 0.084658524958468 3 7 "GO:0034388" "Pwp2p-containing subcomplex of 90S preribosome" 0.244636022299915
322 0.115510339010974 2 120 "GO:0034399" "nuclear periphery" 0.302022139653688
623 0.210385874808774 2 20 "GO:0034451" "centriolar satellite" 0.426018280161408
-1334 0.0896235790981032 2 8 "GO:0034464" "BBSome" 0.253569150619024
46 0.932730273425967 2 17 "GO:0034518" "RNA cap binding complex" 0.979818639372435
1481 0.00111094308213296 2 24 "GO:0034663" "endoplasmic reticulum chaperone complex" 0.00911197760294913
-329 0.1719779532257 2 86 "GO:0034702;GO:0034703" "monoatomic ion channel complex" 0.378854131832321
-154 0.756491863889785 4 20 "GO:0034704" "calcium channel complex" 0.880369398711811
1490 0.133831021266815 6 5 "GO:0034706" "sodium channel complex" 0.328586353738279
335 0.203024122569534 2 72 "GO:0034708" "methyltransferase complex" 0.422706634683235
606 0.325512614388853 3 13 "GO:0034709" "methylosome" 0.555568854583421
910 0.360233611836511 3 5 "GO:0034715" "pICln-Sm protein complex" 0.578664076473276
562 0.327730888356476 2 15 "GO:0034719" "SMN-Sm protein complex" 0.555568854583421
-140 0.827960611373412 4 12 "GO:0035003" "subapical complex" 0.936356568851268
31 0.923468068429668 3 49 "GO:0035097" "histone methyltransferase complex" 0.977704442998999
1267 0.131471546067694 2 7 "GO:0035098" "ESC/E(Z) complex" 0.326467570051888
61 0.946879579946205 4 6 "GO:0035102" "PRC1 complex" 0.984452066388058
565 0.446256844287018 3 9 "GO:0035145" "exon-exon junction complex" 0.652435075858012
1046 0.213294683662051 2 7 "GO:0035183" "female germline ring canal inner rim" 0.427990066032983
-1688 0.00451047947617254 2 14 "GO:0035253" "ciliary rootlet" 0.0277462828382735
-150 0.751294350619196 3 22 "GO:0035267;GO:0043189" "NuA4 histone acetyltransferase complex" 0.878422424177349
1210 0.0595171711609138 2 12 "GO:0035324" "female germline ring canal" 0.191019537480877
1086 0.0783099204715865 2 13 "GO:0035371" "microtubule plus-end" 0.232921814736001
-489 0.26234140724779 3 26 "GO:0035577" "azurophil granule membrane" 0.497388887950439
-789 0.0218083441181731 3 42 "GO:0035579" "specific granule membrane" 0.095720948237603
3 0.993605989151389 3 38 "GO:0035580" "specific granule lumen" 0.994831150666989
1057 0.0294825555666372 3 21 "GO:0035631" "CD40 receptor complex" 0.115095361154372
-351 0.65492411396798 2 8 "GO:0035686" "sperm fibrous sheath" 0.823217307340557
63 0.94011034292958 2 7 "GO:0035748" "myelin sheath abaxonal region" 0.980707643940531
81 0.633429512391943 3 175 "GO:0035770;GO:0036464" "ribonucleoprotein granule" 0.806183015771564
-32 0.969389564340728 3 7 "GO:0035838" "growing cell tip" 0.984452066388058
760 0.444791060529361 2 5 "GO:0035841" "new growing cell tip" 0.651932023736175
957 0.173684442445424 2 10 "GO:0035859" "Seh1-associated complex" 0.380173019745591
1644 2.97662579154784e-05 2 32 "GO:0035861;GO:0090734" "site of DNA damage" 0.000396232810284729
-501 0.111763266869992 2 50 "GO:0035869" "ciliary transition zone" 0.295608380125191
147 0.843120427832397 2 9 "GO:0036019;GO:0036020" "endolysosome" 0.944528487621994
-106 0.869005080269338 2 12 "GO:0036038" "MKS complex" 0.956141091028052
2195 0.00522301999805188 5 8 "GO:0036062" "presynaptic periactive zone" 0.0314154980623565
-329 0.133929089780614 3 104 "GO:0036064" "ciliary basal body" 0.328586353738279
-1019 2.3677667729751e-05 2 86 "GO:0036126;GO:0097729" "9+2 motile cilium" 0.000331487348216514
-2074 0.0083344337932692 2 8 "GO:0036156" "inner dynein arm" 0.0457267583792878
-2254 0.00236105712726652 5 9 "GO:0036157" "outer dynein arm" 0.0169359582391173
377 0.704842034398404 2 5 "GO:0036194" "muscle cell projection" 0.848858613786014
866 0.30262516364607 2 7 "GO:0036396;GO:0045293" "mRNA editing complex" 0.538885159825897
2669 0.00726682248963819 2 5 "GO:0036449" "microtubule minus-end" 0.0409768045943487
31 0.944406260265019 2 25 "GO:0036452" "ESCRT complex" 0.98315113248102
-299 0.0010739679123188 2 643 "GO:0036477" "somatodendritic compartment" 0.00889859127349863
-735 0.350026584880421 2 8 "GO:0036513" "Derlin-1 retrotranslocation complex" 0.576514375097164
-490 0.409953840813336 3 14 "GO:0038037;GO:0097648" "G protein-coupled receptor complex" 0.622909676601386
-869 0.216300370700035 3 10 "GO:0038039" "G protein-coupled receptor heterodimeric complex" 0.43260074140007
26 0.970862378602296 3 10 "GO:0038201;GO:0031932" "TOR complex" 0.984452066388058
-709 0.00564441536973232 2 76 "GO:0042383" "sarcolemma" 0.0334544910965157
1383 0.099870169357457 2 7 "GO:0042405" "nuclear inclusion body" 0.274896872943238
32 0.935920532285106 3 32 "GO:0042470;GO:0048770" "pigment granule" 0.979818639372435
2939 7.31030689503881e-05 2 9 "GO:0042555" "MCM complex" 0.000851255690945117
1738 0.000662629718588801 3 19 "GO:0042575" "DNA polymerase complex" 0.00611426513061485
-450 0.064826434397257 2 84 "GO:0042581" "specific granule" 0.20387515249091
489 0.59015431516634 2 6 "GO:0042587" "glycogen granule" 0.770426533625511
562 0.271274969805833 9 19 "GO:0042588" "zymogen granule" 0.507546717701236
589 0.359251860187533 3 12 "GO:0042589" "zymogen granule membrane" 0.578664076473276
-1108 0.187252004595679 2 7 "GO:0042622" "photoreceptor outer segment membrane" 0.404384648222583
-22 0.97916044051434 2 7 "GO:0042719" "mitochondrial intermembrane space protein transporter complex" 0.988624145906212
468 0.0657916888977936 5 77 "GO:0042734" "presynaptic membrane" 0.204685254348691
-1003 0.26928862626968 4 6 "GO:0042765;GO:0008303" "GPI-anchor transamidase complex" 0.507337272693689
527 0.255933643412476 -1 23 "GO:0042788" "obsolete polysomal ribosome" 0.486693485833561
1023 0.193041221184478 2 8 "GO:0042827" "platelet dense granule" 0.413586996310808
-337 4.05020690855677e-06 2 1074 "GO:0043005;GO:0097458" "obsolete neuron part" 7.30837335499577e-05
833 0.134348115075257 2 16 "GO:0043034" "costamere" 0.328586353738279
434 0.248857760950264 2 35 "GO:0043073" "germ cell nucleus" 0.476396305072063
130 0.88622327303919 2 6 "GO:0043083" "synaptic cleft" 0.963337747935505
-101 0.726567223476479 5 60 "GO:0043186;GO:0045495;GO:0060293" "pole plasm" 0.861579360978249
-742 0.455297442394294 2 5 "GO:0043190" "ATP-binding cassette (ABC) transporter complex" 0.659758752991236
-55 0.955607666008838 2 5 "GO:0043194" "axon initial segment" 0.984452066388058
131 0.575077696778384 2 91 "GO:0043195" "terminal bouton" 0.756828346489543
484 0.538423835223705 2 8 "GO:0043196" "varicosity" 0.730740331157301
-285 0.145176013216002 2 131 "GO:0043197;GO:0044309" "neuron spine" 0.340505453595896
-188 0.540031317920156 2 53 "GO:0043198" "dendritic shaft" 0.730740331157301
-518 0.0504175368138477 6 71 "GO:0043202" "lysosomal lumen" 0.16987153482508
-28 0.913905488913418 2 77 "GO:0043204" "perikaryon" 0.977704442998999
-465 0.0260378938342315 2 115 "GO:0043209" "myelin sheath" 0.106711415250136
-554 0.0215156936368293 3 86 "GO:0043230;GO:0070062;GO:1903561;GO:0065010" "extracellular organelle" 0.0949496914842684
667 2.07891269852955e-34 3 2430 "GO:0043232;GO:0043228" "non-membrane-bounded organelle" 5.62692370401998e-32
119 0.546783575256601 2 128 "GO:0043235" "receptor complex" 0.735079905808543
1890 0.0372806223859844 3 6 "GO:0043240" "Fanconi anaemia nuclear complex" 0.135205391474625
297 0.102504554725663 3 152 "GO:0043292;GO:0044449" "contractile muscle fiber" 0.279307712876639
-248 0.314749210516462 4 82 "GO:0043296" "apical junction complex" 0.550485606721908
2345 7.74335861198302e-08 3 26 "GO:0043596" "nuclear replication fork" 2.09586906431007e-06
2350 7.69767652527579e-05 3 14 "GO:0043601" "nuclear replisome" 0.0008803539913414
107 0.564127439933436 2 145 "GO:0043679;GO:0044306" "neuron projection terminus" 0.748482812460703
-1381 0.0314650218814826 -1 12 "GO:0044214;GO:0089717" "obsolete spanning component of plasma membrane" 0.12108814107945
-507 0.470607110125455 2 10 "GO:0044215;GO:0044216;GO:0044217" "other organism part" 0.670408725301525
-100 0.829713540071538 2 23 "GO:0044232" "organelle membrane contact site" 0.936380266495214
61 0.927133523533534 3 11 "GO:0044233" "mitochondria-associated endoplasmic reticulum membrane contact site" 0.977704442998999
-243 0.411638036255716 5 57 "GO:0044291" "cell-cell contact zone" 0.622909676601386
-580 0.28255158280292 2 17 "GO:0044292" "dendrite terminus" 0.51327043676951
788 0.348117851469383 2 7 "GO:0044294" "dendritic growth cone" 0.575706100597024
37 0.926017876150427 4 31 "GO:0044295" "axonal growth cone" 0.977704442998999
-251 0.0116656211953799 2 534 "GO:0044297;GO:0043025" "cell body" 0.0588353068984378
1458 0.142498599205165 3 5 "GO:0044302;GO:0097457" "dentate gyrus mossy fiber" 0.337804341539287
20 0.949421776835909 2 48 "GO:0044304" "main axon" 0.984452066388058
-26 0.970067568032123 2 10 "GO:0044322" "endoplasmic reticulum quality control compartment" 0.984452066388058
-421 0.61643948270787 2 7 "GO:0044326" "dendritic spine neck" 0.790756492825893
288 0.697292485887126 2 9 "GO:0044327" "dendritic spine head" 0.847607033743033
263 0.636880033564556 -1 16 "GO:0044420" "obsolete extracellular matrix component" 0.80804154258503
-404 4.75833198138894e-13 -1 2233 "GO:0044425" "obsolete membrane part" 2.57584371259188e-11
-539 1.68295557718558e-09 -1 676 "GO:0044429" "obsolete mitochondrial part" 6.50742823178424e-08
-315 0.00271578297291051 -1 478 "GO:0044431;GO:0098791" "obsolete Golgi apparatus part" 0.0183767981166944
-205 0.0145989393348126 -1 782 "GO:0044433" "obsolete cytoplasmic vesicle part" 0.068920574068999
-322 0.0143717399814176 -1 297 "GO:0044437" "obsolete vacuolar part" 0.0682447535959713
-446 0.0972330359882783 -1 69 "GO:0044438;GO:0044439" "obsolete microbody part" 0.269669238168422
121 0.47737448333193 -1 175 "GO:0044445" "obsolete cytosolic part" 0.675310244713462
-1192 0.00132856474174546 -1 36 "GO:0044447" "obsolete axoneme part" 0.010576417355856
