"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
277 0.281361630211469 3 60 "GO:0005178" "integrin binding" 0.535055558406097
242 0.0349507306164619 1 314 "GO:0005198" "structural molecule activity" 0.191942029189879
-32 0.919899285319782 2 39 "GO:0005200" "structural constituent of cytoskeleton" 0.965084328991653
423 0.42513758153701 2 14 "GO:0005201" "extracellular matrix structural constituent" 0.674027650279965
-411 3.41846247561302e-07 1 670 "GO:0005215;GO:0022857" "transporter activity" 1.75895432836088e-05
-134 0.313619385014368 3 230 "GO:0005216;GO:0015267;GO:0022803" "passive transmembrane transporter activity" 0.560848568461713
-371 0.270033280369557 4 35 "GO:0005217" "intracellularly ligand-gated monoatomic ion channel activity" 0.527663682685461
-372 0.426291367271889 5 18 "GO:0005221;GO:0043855" "intracellularly cyclic nucleotide-activated monoatomic cation channel activity" 0.674260431072829
115 0.77705205023198 3 24 "GO:0005227" "calcium-activated cation channel activity" 0.894855319004143
735 0.138711899851644 4 16 "GO:0005229;GO:0141147;GO:0061778" "intracellularly calcium-gated chloride channel activity" 0.390601668238958
1322 0.000105867086262716 6 34 "GO:0005230" "extracellular ligand-gated monoatomic ion channel activity" 0.00278701259649755
687 0.195500960161829 2 14 "GO:0005231" "excitatory extracellular ligand-gated monoatomic ion channel activity" 0.463956157029749
1181 0.0923127260698633 3 8 "GO:0005234;GO:0008068" "extracellularly glutamate-gated ion channel activity" 0.325538959224565
-87 0.709946470739042 5 73 "GO:0005244;GO:0022832;GO:0022843" "voltage-gated monoatomic ion channel activity" 0.858610475295508
-290 0.535000764822326 3 18 "GO:0005245" "voltage-gated calcium channel activity" 0.745192724861133
-1114 0.00602881657135547 2 24 "GO:0005246" "calcium channel regulator activity" 0.0682462035877439
338 0.4834827525549 4 17 "GO:0005247;GO:0008308" "voltage-gated monoatomic anion channel activity" 0.707022550309692
306 0.593658185026164 2 12 "GO:0005248" "voltage-gated sodium channel activity" 0.794351141193401
-421 0.245534020813841 2 30 "GO:0005249" "voltage-gated potassium channel activity" 0.506299768876969
106 0.853621190843043 7 12 "GO:0005251;GO:0086008;GO:0086087;GO:0086089;GO:0086090" "voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization" 0.929667300982177
627 0.00949180954335189 3 68 "GO:0005253;GO:0005254;GO:0015108" "chloride transmembrane transporter activity" 0.0934324208962986
-266 0.101511142984679 2 153 "GO:0005261" "monoatomic cation channel activity" 0.337789153249508
-529 0.0780439229732259 4 44 "GO:0005267" "potassium channel activity" 0.296708097659188
186 0.646716200252232 4 24 "GO:0005272" "sodium channel activity" 0.825346943275678
-150 0.831282256813582 4 8 "GO:0005283;GO:0005314;GO:0015501;GO:0005368;GO:0005369;GO:0017153" "sodium:dicarboxylate symporter activity" 0.914491267942638
-271 0.759876360502017 2 5 "GO:0005290" "L-histidine transmembrane transporter activity" 0.889230508947969
-461 0.288063637005002 2 21 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.538988491057293
-582 0.33110338390171 2 11 "GO:0005313;GO:0015172;GO:0015183" "L-glutamate transmembrane transporter activity" 0.58563911027615
139 0.801404288463618 2 13 "GO:0005315;GO:0015114" "obsolete phosphate ion transmembrane transporter activity" 0.905724058256222
-343 0.174714351859757 2 62 "GO:0005319" "lipid transporter activity" 0.439215513639094
-596 0.118905767054028 3 27 "GO:0005326" "neurotransmitter transmembrane transporter activity" 0.362735871264046
-481 0.332921756917419 2 16 "GO:0005328" "neurotransmitter:sodium symporter activity" 0.586776220999375
-1595 0.00771744401428183 2 11 "GO:0005338;GO:0015165" "nucleotide-sugar transmembrane transporter activity" 0.0794195147651548
79 0.88569671377812 3 13 "GO:0005343" "organic acid:sodium symporter activity" 0.94585724528003
-163 0.840950917691138 2 6 "GO:0005345" "purine nucleobase transmembrane transporter activity" 0.921545439328527
254 0.701142176981605 2 9 "GO:0005351;GO:0005353;GO:0005354;GO:0008516;GO:0015292;GO:0015154;GO:0015157;GO:0015284;GO:0015574" "carbohydrate:proton symporter activity" 0.858610475295508
820 0.17081262106898 6 11 "GO:0005355;GO:0055056;GO:0015149" "hexose transmembrane transporter activity" 0.433542347645931
-2021 0.0125910186418414 2 6 "GO:0005375" "copper ion transmembrane transporter activity" 0.114943815343262
-729 0.299105544084588 3 8 "GO:0005381" "iron ion transmembrane transporter activity" 0.549654993350249
-931 0.250565101568635 4 6 "GO:0005384" "manganese ion transmembrane transporter activity" 0.506299768876969
-508 0.265299776090495 5 19 "GO:0005385" "zinc ion transmembrane transporter activity" 0.525702916785405
-323 0.645193290359379 2 8 "GO:0005388" "P-type calcium transporter activity" 0.825197944158158
-332 0.616017339149886 3 9 "GO:0005391;GO:0008554;GO:0008556" "P-type sodium transporter activity" 0.804649362021151
404 0.463281261653751 2 13 "GO:0005402" "carbohydrate:monoatomic cation symporter activity" 0.690954398144988
46 0.941553941907969 2 10 "GO:0005416" "amino acid:monoatomic cation symporter activity" 0.970509592896282
-80 0.903621979850973 4 9 "GO:0005432;GO:0015368" "calcium:monoatomic cation antiporter activity" 0.953739800121842
-921 0.0380438982291448 2 20 "GO:0005452;GO:0015301" "solute:inorganic anion antiporter activity" 0.197549049520146
-1742 0.0315555186809522 3 6 "GO:0005459" "UDP-galactose transmembrane transporter activity" 0.185177670896337
-1818 0.0247859043336318 2 6 "GO:0005462" "UDP-N-acetylglucosamine transmembrane transporter activity" 0.172425269541625
-1440 0.0753891818114223 3 6 "GO:0005476;GO:0015226;GO:0015227" "acyl carnitine transmembrane transporter activity" 0.295576229310485
-177 0.655801517587595 3 25 "GO:0005484" "SNAP receptor activity" 0.830965047361597
-12 0.965971715853922 2 51 "GO:0005496" "steroid binding" 0.979674778661365
-102 0.81770375020541 2 20 "GO:0005501;GO:0019840;GO:0001972" "isoprenoid binding" 0.908434773890794
-864 0.000426128587491127 3 66 "GO:0005506" "iron ion binding" 0.00893291779703622
-576 0.0407121097166426 5 50 "GO:0005507" "copper ion binding" 0.207595081978556
-127 0.379179344859067 2 193 "GO:0005509" "calcium ion binding" 0.63778754588479
-232 0.358717720979866 3 62 "GO:0005516" "calmodulin binding" 0.615500363614919
-215 0.596123713479699 2 24 "GO:0005518" "collagen binding" 0.794507729892906
-588 0.468090795378472 2 6 "GO:0005521" "lamin binding" 0.69174775505017
68 0.570128177507259 2 285 "GO:0005524;GO:0032559" "adenyl ribonucleotide binding" 0.771182719499477
799 0.107462433657243 3 16 "GO:0005527;GO:0005528" "FK506 binding" 0.344610410481584
-691 0.178006030436739 2 15 "GO:0005536" "D-glucose binding" 0.44092522200085
-548 0.465352028928395 4 7 "GO:0005537" "D-mannose binding" 0.691574823605025
-84 0.709210155397742 2 79 "GO:0005539;GO:0008201" "glycosaminoglycan binding" 0.858610475295508
-845 0.340808475414512 3 5 "GO:0005540" "hyaluronic acid binding" 0.594445599644418
-2031 0.00213651181811416 3 9 "GO:0005542" "folic acid binding" 0.0306143212418383
71 0.583319417259006 2 246 "GO:0005543" "phospholipid binding" 0.784225154794768
-234 0.539940522395641 3 27 "GO:0005544" "calcium-dependent phospholipid binding" 0.747203754708882
251 0.675213440503872 2 11 "GO:0005545" "1-phosphatidylinositol binding" 0.84136868802532
377 0.108342478079309 3 72 "GO:0005546;GO:1902936" "phosphatidylinositol bisphosphate binding" 0.34633865992471
560 0.0647374708455969 3 43 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.27464075627841
-253 0.42769080649098 2 39 "GO:0005548" "phospholipid transporter activity" 0.674260431072829
276 0.733477974830747 2 6 "GO:0005549" "odorant binding" 0.877273931800371
-393 0.190624129809935 2 44 "GO:0008013" "beta-catenin binding" 0.458145466974196
401 0.0309324100736222 5 116 "GO:0008017" "microtubule binding" 0.185177670896337
-2464 0.00549471275109206 2 5 "GO:0008020" "G protein-coupled photoreceptor activity" 0.0641238642704764
285 0.088759839808969 -1 143 "GO:0008022" "obsolete protein C-terminus binding" 0.318971868773819
-800 0.0157306106179414 2 36 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.130678020145807
-911 0.304630065373467 5 5 "GO:0008035" "high-density lipoprotein particle binding" 0.554897242398581
-25 0.821169108540276 2 335 "GO:0008047;GO:0140677" "molecular function activator activity" 0.909266822780566
-1022 0.063409130512906 2 13 "GO:0008061" "chitin binding" 0.270864663172112
-92 0.702102997166357 2 68 "GO:0008080;GO:0016407;GO:0016410" "acetyltransferase activity" 0.858610475295508
133 0.597986383276286 4 62 "GO:0008081" "phosphoric diester hydrolase activity" 0.794507729892906
-22 0.96322153444931 4 18 "GO:0008083" "growth factor activity" 0.979674778661365
122 0.192455098862745 3 486 "GO:0008092" "cytoskeletal protein binding" 0.460752473655827
817 0.275779091041639 2 7 "GO:0008093" "cytoskeletal anchor activity" 0.530020256467123
1563 5.38964516304246e-11 3 70 "GO:0008094" "ATP-dependent activity, acting on DNA" 4.69313717274159e-09
929 0.105075434756707 5 12 "GO:0008097" "5S rRNA binding" 0.338875761095705
1591 0.0729318596324854 3 5 "GO:0008119" "thiopurine S-methyltransferase activity" 0.293259121408703
-831 0.267959878962172 3 7 "GO:0008121;GO:0016679;GO:0016681" "oxidoreductase activity, acting on diphenols and related substances as donors" 0.525702916785405
-81 0.902156885120337 3 9 "GO:0008131;GO:0052597;GO:0052598" "primary amine oxidase activity" 0.953739800121842
391 3.72863921679249e-05 2 469 "GO:0008134" "transcription factor binding" 0.00114076205227273
179 0.43124077040347 2 77 "GO:0008135;GO:0090079" "translation regulator activity, nucleic acid binding" 0.674260431072829
-38 0.926080358635465 3 23 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.965306598504002
902 0.0785756524514692 3 15 "GO:0008139" "nuclear localization sequence binding" 0.297483741053723
1096 0.216670541348112 2 5 "GO:0008140" "cAMP response element binding protein binding" 0.481591948340736
20 0.96881239892062 3 15 "GO:0008143" "poly(A) binding" 0.98007186557745
109 0.274384506791112 -1 419 "GO:0008144" "obsolete drug binding" 0.528553948924469
368 0.236800251709338 2 41 "GO:0008146" "sulfotransferase activity" 0.502922861041221
245 0.546523687016028 6 24 "GO:0008157" "protein phosphatase 1 binding" 0.753550321196277
287 0.074680250612846 4 155 "GO:0008168;GO:0016741;GO:0008757" "transferase activity, transferring one-carbon groups" 0.295576229310485
665 0.00810003619073849 2 63 "GO:0008170" "N-methyltransferase activity" 0.0826057744857295
-846 0.0882682459747779 5 16 "GO:0008171" "O-methyltransferase activity" 0.318215460010983
-521 0.309991407577836 2 15 "GO:0008172" "S-methyltransferase activity" 0.558161953891183
388 0.212138732711576 4 41 "GO:0008173" "RNA methyltransferase activity" 0.479323443971066
1283 0.0871789785553973 2 7 "GO:0008174" "mRNA methyltransferase activity" 0.316303217066377
241 0.596401886338723 2 19 "GO:0008175" "tRNA methyltransferase activity" 0.794507729892906
-52 0.934065574613493 4 10 "GO:0008179" "adenylate cyclase binding" 0.968280430826442
410 0.302138826234729 2 25 "GO:0008187;GO:0008266" "poly-pyrimidine tract binding" 0.553733817819336
452 0.17250368914565 2 36 "GO:0008188" "neuropeptide receptor activity" 0.436613135578292
-190 0.814955708918179 2 6 "GO:0008190" "eukaryotic initiation factor 4E binding" 0.90824727861293
-272 0.208698986610891 2 85 "GO:0008194" "UDP-glycosyltransferase activity" 0.476789943043053
-1855 0.0365680582500848 2 5 "GO:0008195" "phosphatidate phosphatase activity" 0.194418824041837
-886 0.032406714393293 6 23 "GO:0008198" "ferrous iron binding" 0.185711320462754
-1489 0.0659995997317817 2 6 "GO:0008199" "ferric iron binding" 0.275752778025272
-383 0.24750451560134 3 36 "GO:0008200;GO:0016248;GO:0141110" "channel inhibitor activity" 0.506299768876969
-487 0.153493610420908 2 34 "GO:0008227;GO:0099528" "G protein-coupled neurotransmitter receptor activity" 0.418122141583248
-313 0.00488161050593828 2 335 "GO:0008233" "peptidase activity" 0.0581682430812856
309 0.0960205352995653 3 116 "GO:0008234" "cysteine-type peptidase activity" 0.331330531985066
-177 0.573600796604205 2 40 "GO:0008235" "metalloexopeptidase activity" 0.772995359233286
-516 0.0146691253549885 3 89 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.127734230014208
-766 0.00011580786110681 4 101 "GO:0008237" "metallopeptidase activity" 0.00284988040810672
-127 0.562838075906235 3 83 "GO:0008238" "exopeptidase activity" 0.766706019164691
588 0.267895171041971 2 14 "GO:0008239" "dipeptidyl-peptidase activity" 0.525702916785405
-406 0.616281799357189 2 6 "GO:0008240" "tripeptidyl-peptidase activity" 0.804649362021151
62 0.925367813617983 3 9 "GO:0008242" "omega peptidase activity" 0.965306598504002
-990 0.186712773995449 2 7 "GO:0008252" "nucleotidase activity" 0.4508694492722
-654 0.46130389231632 3 5 "GO:0008253" "5'-nucleotidase activity" 0.690119652864075
134 0.247199866353447 5 305 "GO:0008270" "zinc ion binding" 0.506299768876969
-56 0.945410533207614 3 6 "GO:0008273" "calcium, potassium:sodium antiporter activity" 0.972874836449411
432 0.0720003009418846 2 69 "GO:0008276" "protein methyltransferase activity" 0.293181081533142
-81 0.45341772012972 2 356 "GO:0008289" "lipid binding" 0.685272175149323
749 0.21101725019325 2 11 "GO:0008296" "3'-5'-DNA exonuclease activity" 0.477743054437518
279 0.65625684835801 6 10 "GO:0008297" "single-stranded DNA exodeoxyribonuclease activity" 0.830965047361597
-1156 0.123185540497447 4 7 "GO:0008301" "DNA binding, bending" 0.365829252246941
210 0.570211957792458 2 29 "GO:0008307" "structural constituent of muscle" 0.771182719499477
1078 0.183250642474579 7 6 "GO:0008309" "double-stranded DNA exodeoxyribonuclease activity" 0.446272163616196
707 0.382981502417822 2 6 "GO:0008310" "single-stranded DNA 3'-5' DNA exonuclease activity" 0.639432242974889
-382 0.455911844377513 2 15 "GO:0008320;GO:0022884;GO:0140318;GO:0015450" "macromolecule transmembrane transporter activity" 0.686292829568278
-481 5.95002309058913e-06 2 368 "GO:0008324;GO:0022890" "monoatomic cation transmembrane transporter activity" 0.000217271810920868
1139 0.0851071152464649 3 9 "GO:0008327" "methyl-CpG binding" 0.312592809175454
1501 0.0908224663016598 3 5 "GO:0008336" "gamma-butyrobetaine dioxygenase activity" 0.322709055775075
164 0.839340933582491 2 6 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 0.920672419394748
-435 0.223490709738844 2 31 "GO:0008374" "O-acyltransferase activity" 0.490974830158495
-579 0.104607952967402 3 31 "GO:0008375" "acetylglucosaminyltransferase activity" 0.338752329326314
-629 0.13756874980982 2 22 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.390601668238958
400 0.484805463256077 3 12 "GO:0008378;GO:0035250" "galactosyltransferase activity" 0.707022550309692
292 0.677121919034006 5 8 "GO:0008379;GO:0140824;GO:0051920" "peroxiredoxin activity" 0.84136868802532
-871 0.100879398017061 2 14 "GO:0008395" "steroid hydroxylase activity" 0.337789153249508
746 0.00320621472936823 5 62 "GO:0008408;GO:0004527;GO:0016796" "exonuclease activity" 0.0422027334144748
1066 0.0268173117013771 5 17 "GO:0008409" "5'-3' exonuclease activity" 0.17501518474796
1046 0.0574720832899417 3 13 "GO:0008417;GO:0046920" "fucosyltransferase activity" 0.257147819305194
469 0.596837092588611 4 5 "GO:0008420" "RNA polymerase II CTD heptapeptide repeat phosphatase activity" 0.794507729892906
-970 0.231402731284668 3 6 "GO:0008422" "beta-glucosidase activity" 0.502779062983194
-230 0.676183181093156 2 13 "GO:0008429" "phosphatidylethanolamine binding" 0.84136868802532
-512 0.392524875168297 2 11 "GO:0008430" "selenium binding" 0.647723263397248
200 0.726893490443387 2 12 "GO:0008432" "JUN kinase binding" 0.873506827157021
-339 0.675545323600663 3 6 "GO:0008469;GO:0035242" "histone arginine N-methyltransferase activity" 0.84136868802532
-1121 0.135109199262396 2 7 "GO:0008474;GO:0098599" "palmitoyl hydrolase activity" 0.388181760317341
-342 0.43076330964993 2 21 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.674260431072829
-653 0.383981494309207 3 7 "GO:0008499;GO:0048531" "beta-1,3-galactosyltransferase activity" 0.640157660615644
-99 0.895181543318238 5 7 "GO:0008502;GO:1904408" "melatonin receptor activity" 0.950605541309799
-176 0.217226420429221 2 199 "GO:0008509" "monoatomic anion transmembrane transporter activity" 0.481591948340736
-674 0.000110496764147532 2 132 "GO:0008514" "organic anion transmembrane transporter activity" 0.00284124424449646
-440 0.250396251719717 2 27 "GO:0008519" "ammonium channel activity" 0.506299768876969
-1049 0.112837020220934 3 9 "GO:0008553" "P-type proton-exporting transporter activity" 0.355798069331747
-93 0.707608949646793 -1 65 "GO:0008565" "obsolete protein transporter activity" 0.858610475295508
-759 0.16828150395576 2 13 "GO:0008569" "minus-end-directed microtubule motor activity" 0.431199316450083
1292 0.00575990934963444 3 18 "GO:0008574" "plus-end-directed microtubule motor activity" 0.0658607816544059
971 0.166623936957787 2 8 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.431199316450083
-81 0.88282359542804 2 13 "GO:0008649;GO:0140102" "rRNA methyltransferase activity" 0.944612514706559
-732 0.409301349062338 4 5 "GO:0008940" "nitrate reductase activity" 0.66001300162189
-458 0.514161881050087 2 8 "GO:0008970" "phospholipase A1 activity" 0.729050635078566
-1018 1.51425029783297e-06 1 89 "GO:0009055" "electron transfer activity" 6.59281283518047e-05
2160 0.00767946412718324 2 6 "GO:0009378" "four-way junction helicase activity" 0.0794195147651548
-1158 0.122491584696155 3 7 "GO:0009881" "photoreceptor activity" 0.365829252246941
-161 0.807733030380691 3 9 "GO:0009931;GO:0010857" "calcium-dependent protein kinase activity" 0.906198008316097
-439 0.311370237475437 2 21 "GO:0009975" "cyclase activity" 0.558591297657995
1078 0.124452743302265 2 8 "GO:0009982" "pseudouridine synthase activity" 0.366876316193135
696 0.267289136001689 4 10 "GO:0010181" "FMN binding" 0.525702916785405
-545 0.341725415578331 3 12 "GO:0010314" "phosphatidylinositol-5-phosphate binding" 0.595127954514878
939 0.28989139089979 3 5 "GO:0010484" "histone H3 acetyltransferase activity" 0.541036239785833
989 0.0842851006787482 3 12 "GO:0010485" "histone H4 acetyltransferase activity" 0.311799784210271
2361 0.00356840456817379 2 6 "GO:0010521;GO:0033678" "telomerase inhibitor activity" 0.0454468130544542
-839 0.34436465790599 2 5 "GO:0010851" "cyclase regulator activity" 0.596969054746678
-35 0.930445289182782 3 25 "GO:0015020" "glucuronosyltransferase activity" 0.966970637708183
316 0.633158964004078 3 9 "GO:0015026" "coreceptor activity" 0.818255238450762
-244 0.539467211824687 2 25 "GO:0015035" "protein-disulfide reductase activity" 0.747203754708882
-1187 0.113484505915873 2 7 "GO:0015038" "glutathione disulfide oxidoreductase activity" 0.355857231847003
-440 1.99710265600705e-06 3 495 "GO:0015075;GO:0015318" "monoatomic ion transmembrane transporter activity" 8.07400073785707e-05
-822 6.65178144794592e-05 2 94 "GO:0015078" "proton transmembrane transporter activity" 0.00183654063392068
-455 0.0562646741933338 3 70 "GO:0015079" "potassium ion transmembrane transporter activity" 0.253660518549466
-145 0.506732812418166 4 83 "GO:0015081" "sodium ion transmembrane transporter activity" 0.723579682729926
-430 0.0601644782223133 2 76 "GO:0015085;GO:0005262" "calcium ion transmembrane transporter activity" 0.260943254205589
-1026 0.247484258690366 2 5 "GO:0015093" "ferrous iron transmembrane transporter activity" 0.506299768876969
-779 0.238832798365778 3 9 "GO:0015095" "magnesium ion transmembrane transporter activity" 0.503914138036475
-748 0.0221204009777366 3 37 "GO:0015101" "organic cation transmembrane transporter activity" 0.159668217848297
331 0.0957162699035246 4 101 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.331330531985066
-1238 0.0777415175228201 2 8 "GO:0015106" "bicarbonate transmembrane transporter activity" 0.296708097659188
727 0.204885472218384 2 12 "GO:0015111;GO:0097603" "temperature-gated ion channel activity" 0.472363247558474
-343 0.672086634018128 2 6 "GO:0015116" "sulfate transmembrane transporter activity" 0.84136868802532
-207 0.798531301428064 5 6 "GO:0015119;GO:0015315;GO:0015526;GO:0061513;GO:0015152" "glucose 6-phosphate:phosphate antiporter activity" 0.905724058256222
-444 0.479119452800265 3 10 "GO:0015125;GO:0015432;GO:0033285;GO:0034040;GO:0033284;GO:0033283" "ATPase-coupled lipid transmembrane transporter activity" 0.706202110117057
557 0.234315847970816 2 18 "GO:0015145;GO:0051119;GO:0015144" "sugar transmembrane transporter activity" 0.502922861041221
-321 0.245107447839024 3 52 "GO:0015171" "amino acid transmembrane transporter activity" 0.506299768876969
363 0.628042531360327 5 7 "GO:0015173" "aromatic amino acid transmembrane transporter activity" 0.81530291915125
-613 0.305438783286053 2 11 "GO:0015174" "basic amino acid transmembrane transporter activity" 0.554897242398581
-377 0.420914517474367 2 18 "GO:0015175" "neutral L-amino acid transmembrane transporter activity" 0.671091878564765
-555 0.0937822201427478 2 36 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.32837177437829
-478 0.555269700041548 2 6 "GO:0015194;GO:0022889" "L-serine transmembrane transporter activity" 0.760974940008514
114 0.849526068405087 3 11 "GO:0015205" "nucleobase transmembrane transporter activity" 0.927966466353599
-583 0.272053630191983 2 14 "GO:0015215" "nucleotide transmembrane transporter activity" 0.528241353991981
-1183 0.0594166051688475 3 10 "GO:0015216;GO:0005346" "purine nucleotide transmembrane transporter activity" 0.260306546776425
-533 0.26846967006927 3 17 "GO:0015245;GO:0170055" "lipid transmembrane transporter activity" 0.525791810585491
-1183 0.0595028090153464 -1 10 "GO:0015248" "obsolete sterol transporter activity" 0.260306546776425
-1256 0.07334174840097 3 8 "GO:0015252" "proton channel activity" 0.293259121408703
-799 0.254574642151469 3 8 "GO:0015269" "calcium-activated potassium channel activity" 0.510954778218906
-23 0.96055265658752 3 19 "GO:0015271" "outward rectifier potassium channel activity" 0.979674778661365
362 0.0589990307469756 2 109 "GO:0015276" "ligand-gated monoatomic ion channel activity" 0.260306546776425
-585 0.224384726504307 2 17 "GO:0015278;GO:0099604" "ligand-gated calcium channel activity" 0.491302728051984
438 0.508438812688555 3 9 "GO:0015280" "ligand-gated sodium channel activity" 0.723965705614395
-387 0.0365823405661761 3 117 "GO:0015291" "secondary active transmembrane transporter activity" 0.194418824041837
-185 0.486019115728785 3 56 "GO:0015293;GO:0015294" "solute:monoatomic cation symporter activity" 0.707022550309692
-71 0.872578428961825 3 20 "GO:0015295" "solute:proton symporter activity" 0.944320058876468
-37 0.963946859279057 5 6 "GO:0015296;GO:0015377;GO:0015379" "potassium:chloride symporter activity" 0.979674778661365
-689 0.00959424668299814 5 56 "GO:0015297" "antiporter activity" 0.0936266141823612
-317 0.651734922212281 3 8 "GO:0015299;GO:0051139;GO:0005451;GO:0015385" "metal cation:proton antiporter activity" 0.828017880970036
-970 0.274549224352993 4 5 "GO:0015333" "peptide:proton symporter activity" 0.528553948924469
-1356 0.0941118376952676 3 6 "GO:0015347;GO:0090416" "nicotinate transmembrane transporter activity" 0.32837177437829
-170 0.820803285825366 5 7 "GO:0015349" "thyroid hormone transmembrane transporter activity" 0.909266822780566
-350 0.304873650187365 2 34 "GO:0015370" "solute:sodium symporter activity" 0.554897242398581
137 0.877560696835486 4 5 "GO:0015386" "potassium:proton antiporter activity" 0.944612514706559
-741 2.60675907581573e-05 4 129 "GO:0015399" "primary active transmembrane transporter activity" 0.000819680909395391
-1075 0.000339995644814944 2 44 "GO:0015453" "oxidoreduction-driven active transmembrane transporter activity" 0.00740144365250994
-386 0.295878690133992 2 29 "GO:0015459" "potassium channel regulator activity" 0.547186339444614
-50 0.891487223660164 3 29 "GO:0015485;GO:0032934" "sterol binding" 0.949354221244878
-575 0.278882490917484 2 14 "GO:0015556" "C4-dicarboxylate transmembrane transporter activity" 0.535013082906164
-318 0.535197595793728 3 15 "GO:0015562" "efflux transmembrane transporter activity" 0.745192724861133
-739 0.0744335959557382 3 23 "GO:0015605" "organophosphate ester transmembrane transporter activity" 0.295576229310485
105 0.488765334616629 2 174 "GO:0015631" "tubulin binding" 0.708428116243309
943 0.153877067382614 2 9 "GO:0015643" "toxic substance binding" 0.418122141583248
-186 0.675094268878682 4 20 "GO:0015645;GO:0016405" "fatty acid ligase activity" 0.84136868802532
-1203 0.0357281175746675 4 12 "GO:0015651" "quaternary ammonium group transmembrane transporter activity" 0.191942029189879
-579 0.0624359194263059 6 41 "GO:0015662;GO:0019829;GO:0140358;GO:0042625" "ATPase-coupled ion transmembrane transporter activity" 0.268735592359613
-508 0.338168818658931 2 14 "GO:0015925" "galactosidase activity" 0.592580654368282
-483 0.419508441866694 2 11 "GO:0015926" "glucosidase activity" 0.66979345020183
-144 0.809912315501703 2 11 "GO:0015929" "hexosaminidase activity" 0.907310639068124
-931 0.250310444004365 3 6 "GO:0016004;GO:0060229" "phospholipase activator activity" 0.506299768876969
356 0.688211395845898 2 5 "GO:0016015" "morphogen activity" 0.849908077780475
593 0.281566763109338 3 13 "GO:0016018" "cyclosporin A binding" 0.535055558406097
44 0.96024169447234 6 5 "GO:0016151" "nickel cation binding" 0.979674778661365
-1239 0.126081193483695 5 6 "GO:0016174;GO:0050664" "oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor" 0.370711457204007
-769 0.273093912714016 3 8 "GO:0016208" "AMP binding" 0.528553948924469
-321 0.216277730234668 1 59 "GO:0016209" "antioxidant activity" 0.481591948340736
-692 0.177167938486172 2 15 "GO:0016229" "steroid dehydrogenase activity" 0.440778255750213
477 0.405307108488512 6 12 "GO:0016274;GO:0016273" "arginine N-methyltransferase activity" 0.6582606123515
770 0.0156517840365904 3 39 "GO:0016278;GO:0016279" "lysine N-methyltransferase activity" 0.130678020145807
-888 0.0511870499833258 3 19 "GO:0016289;GO:0047617" "acyl-CoA hydrolase activity" 0.240270491674651
206 0.769412603452782 -1 8 "GO:0016290" "obsolete palmitoyl-CoA hydrolase activity" 0.891479086088587
86 0.369905779723321 2 456 "GO:0016301;GO:0016773" "kinase activity" 0.626846321327544
513 0.102649707347907 2 40 "GO:0016303;GO:0035004;GO:0046934;GO:0052813" "obsolete phosphatidylinositol 3-kinase activity" 0.337789153249508
-248 0.740790608181186 -1 7 "GO:0016307" "obsolete phosphatidylinositol phosphate kinase activity" 0.880311104167899
-774 0.302303444710556 3 7 "GO:0016312" "inositol bisphosphate phosphatase activity" 0.553733817819336
612 0.450226947840033 5 6 "GO:0016404" "15-hydroxyprostaglandin dehydrogenase (NAD+) activity" 0.684103228127406
-704 0.200972305213276 2 13 "GO:0016408" "C-acyltransferase activity" 0.47004266425915
-694 0.109521956123754 4 21 "GO:0016409" "palmitoyltransferase activity" 0.348247445224905
-423 0.601435324741545 2 6 "GO:0016413" "O-acetyltransferase activity" 0.796489817926694
-181 0.707367051436491 5 17 "GO:0016417;GO:0019706;GO:0019707" "S-acyltransferase activity" 0.858610475295508
-692 0.324350397488881 3 8 "GO:0016423" "tRNA (guanine) methyltransferase activity" 0.575493181751431
973 0.229960739565612 2 6 "GO:0016427;GO:0016428" "tRNA (cytidine) methyltransferase activity" 0.501571401133474
330 0.000185251249528175 3 547 "GO:0016462;GO:0016818;GO:0016817;GO:0017111" "pyrophosphatase activity" 0.00446179605246583
-482 9.97993611688852e-08 2 519 "GO:0016491" "oxidoreductase activity" 5.6486438421589e-06
958 0.280336738248329 7 5 "GO:0016496;GO:0016497" "substance K receptor activity" 0.535055558406097
-482 0.520889770806699 3 7 "GO:0016500" "protein-hormone receptor activity" 0.73430538051455
283 0.493786011764282 2 23 "GO:0016504" "peptidase activator activity" 0.7139895065967
938 0.181243237972764 2 8 "GO:0016505" "peptidase activator activity involved in apoptotic process" 0.444803670186438
-1450 0.0284514066729327 2 9 "GO:0016530" "metallochaperone activity" 0.177939184274916
