"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 2 7 "GO:0008520;GO:0015229;GO:0033300" "dehydroascorbic acid transmembrane transporter activity" 1
0 1 5 4 "GO:0008534" "oxidized purine nucleobase lesion DNA N-glycosylase activity" 1
0 1 4 9 "GO:0008553" "P-type proton-exporting transporter activity" 1
0 0.360514384612252 -1 65 "GO:0008565" "obsolete protein transporter activity" 1
0 1 3 13 "GO:0008569" "minus-end-directed microtubule motor activity" 1
0 0.116518977222496 2 18 "GO:0008574" "plus-end-directed microtubule motor activity" 1
0 1 2 5 "GO:0008940" "nitrate reductase activity" 1
0 0.234567033189228 5 8 "GO:0008970" "phospholipase A1 activity" 1
0 0.594388757728646 1 93 "GO:0009055" "electron transfer activity" 1
0 0.18164171896071 3 6 "GO:0009378" "four-way junction helicase activity" 1
0 1 2 9 "GO:0009931;GO:0010857" "calcium-dependent protein kinase activity" 1
0 1 4 8 "GO:0009982" "pseudouridine synthase activity" 1
0 1 3 10 "GO:0010181" "FMN binding" 1
0 1 3 15 "GO:0010314" "phosphatidylinositol-5-phosphate binding" 1
0 1 4 5 "GO:0010484" "histone H3 acetyltransferase activity" 1
0 1 4 12 "GO:0010485" "histone H4 acetyltransferase activity" 1
0 1 2 9 "GO:0010521;GO:0033678" "telomerase inhibitor activity" 1
0 0.594841384932939 3 27 "GO:0015020" "glucuronosyltransferase activity" 1
0 0.307633125752519 2 11 "GO:0015026" "coreceptor activity" 1
0 1 3 5 "GO:0015093" "ferrous iron transmembrane transporter activity" 1
0 0.259737544021992 6 9 "GO:0015095" "magnesium ion transmembrane transporter activity" 1
0 1 3 10 "GO:0015106" "bicarbonate transmembrane transporter activity" 1
0 0.330411051965166 5 12 "GO:0015111;GO:0097603" "temperature-gated ion channel activity" 1
0 1 -1 13 "GO:0015114" "obsolete phosphate ion transmembrane transporter activity" 1
0 1 3 6 "GO:0015116" "sulfate transmembrane transporter activity" 1
0 1 5 9 "GO:0015173;GO:0005290" "aromatic amino acid transmembrane transporter activity" 1
0 1 3 10 "GO:0015183" "L-aspartate transmembrane transporter activity" 1
0 1 3 10 "GO:0015184" "L-cystine transmembrane transporter activity" 1
0 1 2 7 "GO:0015194;GO:0022889" "L-serine transmembrane transporter activity" 1
0 0.125074535326013 2 4 "GO:0015234" "thiamine transmembrane transporter activity" 1
0 1 3 20 "GO:0015245;GO:0015125;GO:0033285;GO:0034040;GO:0042937;GO:0046624" "bile acid transmembrane transporter activity" 1
0 1 -1 10 "GO:0015248" "obsolete sterol transporter activity" 1
0 1 4 9 "GO:0015252" "proton channel activity" 1
0 0.234567033189228 3 8 "GO:0015269" "calcium-activated potassium channel activity" 1
0 1 2 30 "GO:0015278;GO:0099604;GO:0005245" "ligand-gated calcium channel activity" 1
0 1 7 14 "GO:0015280" "ligand-gated sodium channel activity" 1
0 0.234567033189228 -1 8 "GO:0015299;GO:0005451;GO:0015385" "obsolete solute:proton antiporter activity" 1
0 1 4 7 "GO:0015333" "peptide:proton symporter activity" 1
0 1 3 6 "GO:0015347;GO:0090416" "sodium-independent organic anion transmembrane transporter activity" 1
0 1 2 10 "GO:0015349" "thyroid hormone transmembrane transporter activity" 1
0 0.414301171326446 3 16 "GO:0015368;GO:0015298;GO:0015491;GO:0022821" "solute:potassium antiporter activity" 1
0 1 6 6 "GO:0015379;GO:0015373" "monoatomic anion:sodium symporter activity" 1
0 1 4 5 "GO:0015386" "potassium:proton antiporter activity" 1
0 1 2 13 "GO:0015450" "protein-transporting ATPase activity" 1
0 0.778613183937751 2 45 "GO:0015453" "oxidoreduction-driven active transmembrane transporter activity" 1
0 0.18164171896071 2 6 "GO:0015464;GO:1904315;GO:0099529" "neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential" 1
0 1 3 27 "GO:0015485" "cholesterol binding" 1
0 1 2 6 "GO:0015526;GO:0061513;GO:0015152" "hexose-phosphate:phosphate antiporter activity" 1
0 1 3 16 "GO:0015562" "efflux transmembrane transporter activity" 1
0 0.259737544021992 2 9 "GO:0015643" "toxic substance binding" 1
0 1 2 7 "GO:0016015" "morphogen activity" 1
0 1 2 13 "GO:0016018" "cyclosporin A binding" 1
0 0.18164171896071 2 6 "GO:0016151" "nickel cation binding" 1
0 1 5 5 "GO:0016174" "NAD(P)H oxidase H2O2-forming activity" 1
0 1 5 8 "GO:0016208" "AMP binding" 1
0 1 -1 9 "GO:0016290" "obsolete palmitoyl-CoA hydrolase activity" 1
0 0.763216862063191 2 43 "GO:0016303;GO:0035004;GO:0046934;GO:0052813" "obsolete phosphatidylinositol 3-kinase activity" 1
0 1 -1 7 "GO:0016307" "obsolete phosphatidylinositol phosphate kinase activity" 1
0 1 2 7 "GO:0016404" "15-hydroxyprostaglandin dehydrogenase (NAD+) activity" 1
0 0.56674386889419 5 25 "GO:0016409;GO:0016417;GO:0019706;GO:0019707" "S-acyltransferase activity" 1
0 1 4 8 "GO:0016423" "tRNA (guanine) methyltransferase activity" 1
0 1 7 5 "GO:0016428" "tRNA (cytidine-5-)-methyltransferase activity" 1
0 1 4 4 "GO:0016435" "rRNA (guanine) methyltransferase activity" 1
0 1 2 6 "GO:0016496;GO:0016497" "substance P receptor activity" 1
0 1 5 8 "GO:0016505" "peptidase activator activity involved in apoptotic process" 1
0 1 2 6 "GO:0016531" "copper chaperone activity" 1
0 0.520920386315975 3 22 "GO:0016538" "cyclin-dependent protein serine/threonine kinase regulator activity" 1
0 1 2 8 "GO:0016594" "glycine binding" 1
0 1 2 18 "GO:0016595" "glutamate binding" 1
0 1 2 7 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 1
0 1 2 4 "GO:0016723" "oxidoreductase activity, acting on metal ions, NAD or NADP as acceptor" 1
0 1 5 7 "GO:0016805" "dipeptidase activity" 1
0 0.821857499904959 2 1559 "GO:0016860;GO:0070851;GO:0005249;GO:0016835;GO:0015297;GO:1901682;GO:0016278;GO:0019208;GO:0016877;GO:0008080;GO:0001098;GO:0008135;GO:0090079;GO:0045182;GO:0005230;GO:0019842;GO:0051219;GO:0052866;GO:0008173;GO:0019210;GO:0101005;GO:0042562;GO:0016811;GO:0019213;GO:0008374;GO:0030295;GO:0008146;GO:0019199;GO:0019838;GO:0016765;GO:0072341;GO:0016879;GO:0032182;GO:0030546;GO:0005496;GO:0015179;GO:0048018;GO:0015370;GO:0005262;GO:0033293;GO:0015101;GO:0015605;GO:1901505;GO:0015932" "translation regulator activity" 1
0 0.742997240486316 4 554 "GO:0016864;GO:0050840;GO:0046527;GO:0070566;GO:0000339;GO:0015645;GO:0016405;GO:0016408;GO:0070325;GO:0097472;GO:0050145;GO:0016866;GO:0140103;GO:0005527;GO:0016725;GO:0016831;GO:0016846;GO:0019212;GO:0000099;GO:0003823;GO:0015175;GO:0031690;GO:0050780;GO:0005402;GO:0015205;GO:0016668;GO:0016840;GO:0008649;GO:0016274;GO:0016273;GO:0016709;GO:1901567;GO:0008376;GO:0055106;GO:0003995;GO:0052890;GO:0008409;GO:0032452;GO:0140457;GO:0015923;GO:0008066;GO:0016801;GO:0015174;GO:0180030" "arginine N-methyltransferase activity" 1
0 0.402893182157132 2 360 "GO:0016887" "ATP hydrolysis activity" 1
0 1 3 5 "GO:0016892" "RNA endonuclease activity, producing 3'-phosphomonoesters" 1
0 0.673606497126501 2 433 "GO:0016894;GO:0030371;GO:0004629;GO:0140142;GO:0070990;GO:0016715;GO:0015926;GO:0008417;GO:0008106;GO:0033764;GO:0015925;GO:0035250;GO:0035673;GO:0033612;GO:0008296;GO:0030291;GO:0004995;GO:0047617;GO:1900750;GO:0016722;GO:0008172;GO:0043028;GO:0071814;GO:0046625;GO:0008320;GO:0140318;GO:0004675;GO:0033284;GO:0033283;GO:0008297;GO:0030551;GO:0015651;GO:0042287;GO:0098960;GO:0098988;GO:0000295;GO:0005346;GO:0015296;GO:0044769;GO:0004114;GO:0015165;GO:0017110;GO:0030983" "ATPase-coupled organic acid transmembrane transporter activity" 1
0 0.163652345084206 4 137 "GO:0016918;GO:0016406;GO:0016726;GO:0016813;GO:0070697;GO:0015038;GO:0043047;GO:0099602;GO:0016004;GO:0016724;GO:0032404;GO:0001163;GO:0004939;GO:0002054;GO:0016889;GO:0000268;GO:0016648;GO:0016672;GO:0030613;GO:0030614;GO:0046997;GO:0008603;GO:0016433;GO:0052834;GO:0004448;GO:0015928;GO:0061731;GO:0009008;GO:0042379;GO:0003997;GO:0016824;GO:0016647;GO:0032554;GO:0071855;GO:0015142;GO:0022858;GO:0051766;GO:0051192;GO:0035594;GO:0016855;GO:0036361" "glutathione disulfide oxidoreductase activity" 1
0 0.291077746617724 2 191 "GO:0016922;GO:0061629;GO:0140297;GO:0051427" "DNA-binding transcription factor binding" 1
0 0.259737544021992 5 9 "GO:0017005" "3'-tyrosyl-DNA phosphodiesterase activity" 1
0 1 3 20 "GO:0017025" "TBP-class protein binding" 1
0 0.138763758410638 2 20 "GO:0017046" "peptide hormone binding" 1
0 1 2 18 "GO:0017056" "structural constituent of nuclear pore" 1
0 0.0463911135843825 5 965 "GO:0017069;GO:0004521;GO:0005217;GO:0016836;GO:0005254;GO:0008028;GO:0097747;GO:0034212;GO:0001099;GO:0070063;GO:0016893;GO:0099095;GO:0016597;GO:0016830;GO:0016875;GO:0019205;GO:0016903;GO:0008408;GO:0016896;GO:0004532;GO:0016776;GO:0008188;GO:0016706;GO:0046915;GO:0003678;GO:0016790;GO:0015145;GO:0051119;GO:0015036;GO:0046906;GO:0008227;GO:0016645" "chloride channel activity" 1
0 1 2 11 "GO:0017070" "U6 snRNA binding" 1
0 1 2 12 "GO:0017075" "syntaxin-1 binding" 1
0 0.284083953685269 3 10 "GO:0017081" "chloride channel regulator activity" 1
0 1 3 5 "GO:0017108" "5'-flap endonuclease activity" 1
0 1 3 11 "GO:0017116;GO:0033677" "DNA/RNA helicase activity" 1
0 0.861799176629318 2 59 "GO:0017124" "SH3 domain binding" 1
0 0.394364780654025 4 15 "GO:0017128" "phospholipid scramblase activity" 1
0 0.633622225542135 4 30 "GO:0017134" "fibroblast growth factor binding" 1
0 1 3 4 "GO:0017136;GO:0141050" "NAD-dependent histone deacetylase activity" 1
0 0.594841384932939 3 27 "GO:0017147;GO:0042813" "Wnt-protein binding" 1
0 1 4 15 "GO:0017151" "DEAD/H-box RNA helicase binding" 1
0 1 2 7 "GO:0017162" "aryl hydrocarbon receptor binding" 1
0 0.307633125752519 4 11 "GO:0017166" "vinculin binding" 1
0 0.234567033189228 7 8 "GO:0017188" "aspartate N-acetyltransferase activity" 1
0 1 -1 30 "GO:0018024;GO:0140938" "histone H3 methyltransferase activity" 1
0 1 5 56 "GO:0019003" "GDP binding" 1
0 1 2 6 "GO:0019215" "intermediate filament binding" 1
0 1 2 6 "GO:0019237" "centromeric DNA binding" 1
0 1 2 7 "GO:0019534" "toxin transmembrane transporter activity" 1
0 1 4 5 "GO:0019784" "deNEDDylase activity" 1
0 1 3 6 "GO:0019788" "NEDD8 transferase activity" 1
0 1 3 7 "GO:0019789" "SUMO transferase activity" 1
0 1 2 6 "GO:0019808" "polyamine binding" 1
0 1 2 7 "GO:0019825" "oxygen binding" 1
0 1 2 7 "GO:0019864" "IgG binding" 1
0 1 2 8 "GO:0019871" "sodium channel inhibitor activity" 1
0 0.415205802056296 4 43 "GO:0019894" "kinesin binding" 1
0 0.18164171896071 2 6 "GO:0019992" "diacylglycerol binding" 1
0 0.403641481046644 4 42 "GO:0020037" "heme binding" 1
0 0.470274478160951 2 19 "GO:0022840;GO:0022841" "leak channel activity" 1
0 0.18164171896071 4 6 "GO:0030144" "alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity" 1
0 1 5 38 "GO:0030145" "manganese ion binding" 1
0 1 2 6 "GO:0030151" "molybdenum ion binding" 1
0 1 2 19 "GO:0030159" "signaling receptor complex adaptor activity" 1
0 0.922118839403167 2 76 "GO:0030165" "PDZ domain binding" 1
0 1 2 6 "GO:0030169" "low-density lipoprotein particle binding" 1
0 0.234098553870556 2 28 "GO:0030170" "pyridoxal phosphate binding" 1
0 1 2 8 "GO:0030215" "semaphorin receptor binding" 1
0 1 2 8 "GO:0030275" "LRR domain binding" 1
0 1 3 36 "GO:0030276" "clathrin binding" 1
0 1 3 16 "GO:0030297" "transmembrane receptor protein tyrosine kinase activator activity" 1
0 0.626974131480192 3 64 "GO:0030331" "nuclear estrogen receptor binding" 1
0 1 3 23 "GO:0030332" "cyclin binding" 1
0 1 5 6 "GO:0030342" "1-alpha,25-dihydroxyvitamin D3 24-hydroxylase activity" 1
0 1 6 8 "GO:0030346" "protein phosphatase 2B binding" 1
0 1 4 30 "GO:0030374" "nuclear receptor coactivator activity" 1
0 1 4 14 "GO:0030506" "ankyrin binding" 1
0 1 3 11 "GO:0030507" "spectrin binding" 1
0 0.621124397341513 2 29 "GO:0030515" "snoRNA binding" 1
0 0.778613183937751 2 45 "GO:0030544" "Hsp70 protein binding" 1
0 1 2 9 "GO:0030552" "cAMP binding" 1
0 0.18164171896071 5 6 "GO:0030553" "cGMP binding" 1
0 1 2 7 "GO:0030619" "U1 snRNA binding" 1
0 1 2 9 "GO:0030620" "U2 snRNA binding" 1
0 1 2 6 "GO:0030621" "U4 snRNA binding" 1
0 0.153828562440391 6 5 "GO:0030628" "pre-mRNA 3'-splice site binding" 1
0 1 3 15 "GO:0030742" "GTP-dependent protein binding" 1
0 1 2 5 "GO:0030899" "calcium-dependent ATPase activity" 1
0 1 2 5 "GO:0030943" "mitochondrion targeting sequence binding" 1
0 1 2 15 "GO:0030955;GO:0031402" "potassium ion binding" 1
0 1 2 6 "GO:0030957" "Tat protein binding" 1
0 0.25484768777837 3 1745 "GO:0031072;GO:0030246;GO:0016627;GO:0016667;GO:0008081;GO:0003774;GO:0017022;GO:0005267;GO:0022843;GO:0099106;GO:0004497;GO:0019903;GO:0003727;GO:0005539;GO:0004620;GO:0043021;GO:1902936;GO:0001653;GO:0005319;GO:0008236;GO:0001727;GO:0008186;GO:0019209;GO:0008528;GO:0004713;GO:0052742;GO:0051213;GO:0015078;GO:0008094;GO:0015144" "peptide receptor activity" 1
0 1 2 5 "GO:0031208" "POZ domain binding" 1
0 1 3 19 "GO:0031210" "phosphatidylcholine binding" 1
0 0.969259856015023 5 337 "GO:0031267" "small GTPase binding" 1
0 0.729154085970551 3 39 "GO:0031369" "translation initiation factor binding" 1
0 1 2 7 "GO:0031386;GO:0141047" "protein tag activity" 1
0 1 5 16 "GO:0031404" "chloride ion binding" 1
0 1 2 15 "GO:0031434" "mitogen-activated protein kinase kinase binding" 1
0 1 2 36 "GO:0031435" "mitogen-activated protein kinase kinase kinase binding" 1
0 1 2 13 "GO:0031489" "myosin V binding" 1
0 0.825061462130302 3 52 "GO:0031490" "chromatin DNA binding" 1
0 0.487722410779388 2 20 "GO:0031491" "nucleosome binding" 1
0 1 2 5 "GO:0031492" "nucleosomal DNA binding" 1
0 1 3 4 "GO:0031545" "peptidyl-proline 4-dioxygenase activity" 1
0 0.645709588587111 3 31 "GO:0031624" "ubiquitin conjugating enzyme binding" 1
0 0.246281795979377 2 263 "GO:0031625" "ubiquitin protein ligase binding" 1
0 1 2 7 "GO:0031683" "G-protein beta/gamma-subunit complex binding" 1
0 1 6 5 "GO:0031694" "alpha-2A adrenergic receptor binding" 1
0 1 6 6 "GO:0031698" "beta-2 adrenergic receptor binding" 1
0 1 6 12 "GO:0031748" "D1 dopamine receptor binding" 1
0 1 2 5 "GO:0031957" "very long-chain fatty acid-CoA ligase activity" 1
0 0.208544656675906 6 7 "GO:0032033;GO:0032038" "myosin II light chain binding" 1
0 1 4 6 "GO:0032050" "clathrin heavy chain binding" 1
0 1 2 7 "GO:0032093" "SAM domain binding" 1
0 0.18164171896071 2 6 "GO:0032183" "SUMO binding" 1
0 1 4 6 "GO:0032217" "riboflavin transmembrane transporter activity" 1
0 1 6 39 "GO:0032266" "phosphatidylinositol-3-phosphate binding" 1
0 0.153828562440391 2 5 "GO:0032357;GO:0062037" "oxidized purine DNA binding" 1
0 0.208544656675906 4 7 "GO:0032422" "purine-rich negative regulatory element binding" 1
0 1 4 6 "GO:0032453" "histone H3K4 demethylase activity" 1
0 1 3 36 "GO:0032794" "GTPase activating protein binding" 1
0 1 4 7 "GO:0033130" "acetylcholine receptor binding" 1
0 0.0608971070538117 2 246 "GO:0033218;GO:0042277" "amide binding" 1
0 1 5 8 "GO:0033781" "cholesterol 24-hydroxylase activity" 1
0 1 3 5 "GO:0033798" "thyroxine 5-deiodinase activity" 1
0 1 2 7 "GO:0034046" "poly(G) binding" 1
0 1 3 11 "GO:0034185" "apolipoprotein binding" 1
0 1 2 10 "GO:0034236" "protein kinase A catalytic subunit binding" 1
0 1 4 7 "GO:0034237" "protein kinase A regulatory subunit binding" 1
0 1 6 13 "GO:0034450" "ubiquitin-ubiquitin ligase activity" 1
0 1 4 10 "GO:0034452" "dynactin binding" 1
0 0.208544656675906 2 7 "GO:0034511" "U3 snoRNA binding" 1
0 1 2 5 "GO:0034713" "type I transforming growth factor beta receptor binding" 1
0 1 2 11 "GO:0034930" "1-hydroxypyrene sulfotransferase activity" 1
0 1 2 8 "GO:0035014" "phosphatidylinositol 3-kinase regulator activity" 1
0 0.0339708281340863 4 22 "GO:0035035" "histone acetyltransferase binding" 1
0 0.332242099258937 2 36 "GO:0035064" "methylated histone binding" 1
0 0.645709588587111 -1 31 "GO:0035184;GO:1990244;GO:0140995" "obsolete histone threonine kinase activity" 1
0 1 2 7 "GO:0035197" "siRNA binding" 1
0 1 2 15 "GO:0035198" "miRNA binding" 1
0 1 2 6 "GO:0035252" "UDP-xylosyltransferase activity" 1
0 1 2 128 "GO:0035254;GO:0015662;GO:0019829;GO:0140358;GO:0042625;GO:0004180;GO:0008235" "ATPase-coupled monoatomic cation transmembrane transporter activity" 1
0 1 5 23 "GO:0035255" "ionotropic glutamate receptor binding" 1
0 0.0263880210826535 2 8 "GO:0035259" "nuclear glucocorticoid receptor binding" 1
0 1 2 6 "GO:0035325" "Toll-like receptor binding" 1
0 0.234567033189228 4 8 "GO:0035375" "zymogen binding" 1
0 1 2 6 "GO:0035497" "cAMP response element binding" 1
0 1 2 46 "GO:0035591" "signaling adaptor activity" 1
0 1 2 9 "GO:0035612" "AP-2 adaptor complex binding" 1
0 0.414301171326446 2 16 "GO:0035613" "RNA stem-loop binding" 1
0 1 3 5 "GO:0035650" "AP-1 adaptor complex binding" 1
0 0.259737544021992 2 9 "GO:0035925" "mRNA 3'-UTR AU-rich region binding" 1
0 0.18164171896071 2 6 "GO:0036122" "BMP binding" 1
0 0.208544656675906 2 7 "GO:0036310;GO:1990814" "ATP-dependent DNA/DNA annealing activity" 1
0 1 4 5 "GO:0036312" "phosphatidylinositol 3-kinase regulatory subunit binding" 1
0 1 2 6 "GO:0036402" "proteasome-activating activity" 1
0 1 5 8 "GO:0036435" "K48-linked polyubiquitin modification-dependent protein binding" 1
0 1 2 6 "GO:0038191" "neuropilin binding" 1
0 1 2 7 "GO:0042043" "neurexin family protein binding" 1
0 1 5 13 "GO:0042056" "chemoattractant activity" 1
0 0.246381559745056 2 29 "GO:0042162" "telomeric DNA binding" 1
0 0.0928167237062046 -1 33 "GO:0042165" "obsolete neurotransmitter binding" 1
0 0.581027038051525 2 26 "GO:0042169" "SH2 domain binding" 1
0 1 2 9 "GO:0042288" "MHC class I protein binding" 1
0 0.373752942742818 2 14 "GO:0042301" "phosphate ion binding" 1
0 0.333078039019549 3 116 "GO:0042393" "histone binding" 1
0 1 2 5 "GO:0042500" "aspartic endopeptidase activity, intramembrane cleaving" 1
0 0.234567033189228 2 8 "GO:0042577" "lipid phosphatase activity" 1
0 1 2 8 "GO:0042605" "peptide antigen binding" 1
0 1 4 5 "GO:0042609" "CD4 receptor binding" 1
0 1 2 5 "GO:0042731" "PH domain binding" 1
0 1 2 6 "GO:0042800" "histone H3K4 methyltransferase activity" 1
0 0.211592211692819 2 671 "GO:0042803" "protein homodimerization activity" 1
0 0.049542110501705 4 672 "GO:0042805;GO:0016780;GO:0016628;GO:0043855;GO:0015459;GO:0046332;GO:0019888;GO:0061650;GO:0043175;GO:0070279;GO:0034593;GO:0016620;GO:0019955;GO:0004714;GO:0005048;GO:0072349;GO:0034061;GO:0008483;GO:0016769;GO:0051536;GO:0003954;GO:0016655;GO:0001221;GO:0016917;GO:0022824;GO:0008484;GO:0038024;GO:0004659;GO:0016289;GO:0005272;GO:0022842" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 1
0 0.284083953685269 2 10 "GO:0042809" "nuclear vitamin D receptor binding" 1
0 0.306084515827302 4 59 "GO:0042826" "histone deacetylase binding" 1
0 1 -1 11 "GO:0042895" "obsolete antibiotic transmembrane transporter activity" 1
0 1 2 16 "GO:0042923" "neuropeptide binding" 1
0 1 2 10 "GO:0042974" "nuclear retinoic acid receptor binding" 1
0 1 2 9 "GO:0042975" "peroxisome proliferator activated receptor binding" 1
0 1 3 5 "GO:0043008" "ATP-dependent protein binding" 1
0 1 2 23 "GO:0043014" "alpha-tubulin binding" 1
0 0.470274478160951 2 19 "GO:0043015" "gamma-tubulin binding" 1
0 1 3 51 "GO:0043022" "ribosome binding" 1
0 1 2 7 "GO:0043023" "ribosomal large subunit binding" 1
0 1 2 10 "GO:0043024" "ribosomal small subunit binding" 1
0 1 4 8 "GO:0043027" "cysteine-type endopeptidase inhibitor activity involved in apoptotic process" 1
0 0.841866507428703 2 55 "GO:0043130" "ubiquitin binding" 1
0 0.0754120699722283 3 14 "GO:0043138" "3'-5' DNA helicase activity" 1
0 1 2 10 "GO:0043139" "5'-3' DNA helicase activity" 1
0 1 3 5 "GO:0043184" "vascular endothelial growth factor receptor 2 binding" 1
0 1 3 8 "GO:0043199" "sulfate binding" 1
0 1 2 14 "GO:0043225" "ATPase-coupled inorganic anion transmembrane transporter activity" 1
0 1 2 13 "GO:0043236" "laminin binding" 1
0 1 4 30 "GO:0043274" "phospholipase binding" 1
0 0.373752942742818 3 14 "GO:0043295" "glutathione binding" 1
0 1 5 18 "GO:0043325" "phosphatidylinositol-3,4-bisphosphate binding" 1
0 1 2 17 "GO:0043395" "heparan sulfate proteoglycan binding" 1
0 1 2 16 "GO:0043422" "protein kinase B binding" 1
0 0.373752942742818 5 14 "GO:0043425" "bHLH transcription factor binding" 1
0 1 2 34 "GO:0043531" "ADP binding" 1
0 1 2 20 "GO:0043539" "protein serine/threonine kinase activator activity" 1
0 1 2 9 "GO:0043546" "molybdopterin cofactor binding" 1
0 1 2 17 "GO:0043548" "phosphatidylinositol 3-kinase binding" 1
0 1 3 8 "GO:0043560" "insulin receptor substrate binding" 1
0 0.88323327179203 -1 64 "GO:0043621" "obsolete protein self-association" 1
0 1 2 5 "GO:0043813" "phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity" 1
0 0.433584152190383 1 17 "GO:0044183" "protein folding chaperone" 1
0 0.482066258050875 3 49 "GO:0044325" "transmembrane transporter binding" 1
0 1 4 4 "GO:0044388" "small protein activating enzyme binding" 1
0 1 4 5 "GO:0044547" "DNA topoisomerase binding" 1
0 1 3 7 "GO:0044548" "S100 protein binding" 1
0 1 2 9 "GO:0045294" "alpha-catenin binding" 1
0 1 3 7 "GO:0045295" "gamma-catenin binding" 1
0 1 2 35 "GO:0045296" "cadherin binding" 1
0 1 3 14 "GO:0045503" "dynein light chain binding" 1
0 0.307633125752519 3 11 "GO:0045504" "dynein heavy chain binding" 1
0 0.0472400781873499 3 25 "GO:0045505" "dynein intermediate chain binding" 1
0 1 4 18 "GO:0045545" "syndecan binding" 1
0 0.18164171896071 2 6 "GO:0046547" "trans-aconitate 3-methyltransferase activity" 1
0 1 4 28 "GO:0046875" "ephrin receptor binding" 1
0 1 2 10 "GO:0046920" "alpha-(1->3)-fucosyltransferase activity" 1
0 1 3 12 "GO:0046961" "proton-transporting ATPase activity, rotational mechanism" 1
0 1 3 20 "GO:0046966" "nuclear thyroid hormone receptor binding" 1
0 1 4 16 "GO:0046975" "histone H3K36 methyltransferase activity" 1
0 0.00102318424243765 2 327 "GO:0046982" "protein heterodimerization activity" 0.193422777432216
0 1 6 10 "GO:0047035;GO:0030283" "testosterone dehydrogenase [NAD(P)+] activity" 1
0 1 2 25 "GO:0047134;GO:0015035" "protein-disulfide reductase activity" 1
0 1 2 9 "GO:0047144" "2-acylglycerol-3-phosphate O-acyltransferase activity" 1
0 0.208544656675906 2 7 "GO:0047150" "betaine-homocysteine S-methyltransferase activity" 1
0 1 2 5 "GO:0047184" "1-acylglycerophosphocholine O-acyltransferase activity" 1
0 1 2 11 "GO:0047372" "acylglycerol lipase activity" 1
0 0.173278219883089 -1 90 "GO:0047485" "obsolete protein N-terminus binding" 1
0 0.259737544021992 4 9 "GO:0047498" "calcium-dependent phospholipase A2 activity" 1
0 1 2 9 "GO:0047499" "calcium-independent phospholipase A2 activity" 1
0 1 2 9 "GO:0047555" "3',5'-cyclic-GMP phosphodiesterase activity" 1
0 1 2 5 "GO:0047756" "chondroitin 4-sulfotransferase activity" 1
0 0.433584152190383 6 17 "GO:0048027" "mRNA 5'-UTR binding" 1
0 0.141306935986893 -1 258 "GO:0048037" "obsolete cofactor binding" 1
0 1 2 15 "GO:0048038" "quinone binding" 1
0 1 2 5 "GO:0048039" "ubiquinone binding" 1
0 0.259737544021992 4 9 "GO:0048156" "tau protein binding" 1
0 1 2 5 "GO:0048185" "activin binding" 1
0 0.208544656675906 2 7 "GO:0048273" "mitogen-activated protein kinase p38 binding" 1
0 1 3 50 "GO:0048306" "calcium-dependent protein binding" 1
0 0.307633125752519 2 11 "GO:0048406" "nerve growth factor binding" 1
0 1 2 24 "GO:0048487" "beta-tubulin binding" 1
0 1 -1 5 "GO:0050072" "obsolete m7G(5')pppN diphosphatase activity" 1
0 1 2 6 "GO:0050321" "tau-protein kinase activity" 1
0 1 2 11 "GO:0050431" "transforming growth factor beta binding" 1
0 1 2 7 "GO:0050656" "3'-phosphoadenosine 5'-phosphosulfate binding" 1
0 0.0631975585379363 2 46 "GO:0050660" "flavin adenine dinucleotide binding" 1
0 0.283309676080646 2 32 "GO:0050661" "NADP binding" 1
0 0.0402271610046076 -1 162 "GO:0050662" "obsolete coenzyme binding" 1
0 0.621124397341513 2 29 "GO:0050681" "nuclear androgen receptor binding" 1
0 0.470274478160951 2 19 "GO:0050699" "WW domain binding" 1
0 0.153828562440391 2 5 "GO:0050733" "RS domain binding" 1
0 1 2 17 "GO:0050750" "low-density lipoprotein particle receptor binding" 1
0 1 4 8 "GO:0050811" "GABA receptor binding" 1
0 1 3 9 "GO:0050815" "phosphoserine residue binding" 1
0 1 3 5 "GO:0050816" "phosphothreonine residue binding" 1
0 0.834534626460646 3 3032 "GO:0050839;GO:0003779;GO:0005126;GO:0004519;GO:0004540;GO:0005244;GO:0022832;GO:0015079;GO:0016247;GO:0141108;GO:0016705;GO:0019902;GO:0005253;GO:0015108;GO:0015085;GO:0008194;GO:0016779;GO:0008170;GO:0008276;GO:0140993;GO:0016407;GO:0016410;GO:0140101;GO:1901681;GO:0031406;GO:0001664;GO:0061134;GO:0016298;GO:0004721;GO:0008237;GO:0017171;GO:0019887;GO:0052689;GO:0008234;GO:0019783;GO:0140030;GO:0016616;GO:0016810;GO:0004553;GO:0015081;GO:0042626;GO:0016796;GO:0004386;GO:0001883;GO:0032561;GO:0032549;GO:0016782;GO:0015171;GO:0004536;GO:0015293;GO:0015294;GO:0030545;GO:0016651;GO:0030594;GO:0008238" "voltage-gated channel activity" 1
0 1 4 18 "GO:0050998" "nitric-oxide synthase binding" 1
0 0.284083953685269 6 10 "GO:0051010" "microtubule plus-end binding" 1
