"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-729 0.041331118310987 5 33 "GO:0005109" "frizzled binding" 0.245845201145145
-708 0.0677979407776828 4 28 "GO:0005112" "Notch binding" 0.316390390295853
-811 0.262622697535622 4 8 "GO:0005113" "patched binding" 0.568099070737947
641 0.322459089490911 2 10 "GO:0005123" "death receptor binding" 0.61800172743834
-92 0.853866610524822 2 17 "GO:0005125" "cytokine activity" 0.946957588367461
138 0.545447431556142 4 81 "GO:0005126" "cytokine receptor binding" 0.794756248771383
-810 0.103166000981839 2 17 "GO:0005154" "epidermal growth factor receptor binding" 0.371268241777903
-784 0.115005691989522 3 17 "GO:0005158" "insulin receptor binding" 0.38750896711289
-1228 0.142030129411788 4 6 "GO:0005159" "insulin-like growth factor receptor binding" 0.439068694003327
-494 0.335013638073416 2 16 "GO:0005160" "transforming growth factor beta receptor binding" 0.630484682800462
24 0.975099220346066 5 7 "GO:0005161" "platelet-derived growth factor receptor binding" 0.990558700938793
514 0.163192117910074 2 31 "GO:0005164;GO:0031996" "tumor necrosis factor receptor binding" 0.46953521644302
-268 0.729113987223706 2 7 "GO:0005165" "neurotrophin receptor binding" 0.89051548521765
-1601 0.0804584635851218 3 5 "GO:0005167;GO:0005168" "neurotrophin TRK receptor binding" 0.348240889567349
-211 0.817856148234402 3 5 "GO:0005172;GO:0043184" "vascular endothelial growth factor receptor 2 binding" 0.934227719575217
427 0.0965127451439769 3 64 "GO:0005178" "integrin binding" 0.366448279768775
281 0.016609085975681 1 318 "GO:0005198" "structural molecule activity" 0.153767989516789
-96 0.764095255284439 2 41 "GO:0005200" "structural constituent of cytoskeleton" 0.909026992048038
349 0.495902440162958 2 16 "GO:0005201" "extracellular matrix structural constituent" 0.771721983068316
-73 0.370581607605272 1 697 "GO:0005215;GO:0022857" "transporter activity" 0.672635393007239
379 0.00460866365715545 2 243 "GO:0005216;GO:0015267;GO:0022803" "channel activity" 0.0661343234801807
-185 0.589383328078285 6 36 "GO:0005217" "intracellularly ligand-gated monoatomic ion channel activity" 0.828166536883563
-318 0.499674709999707 3 19 "GO:0005221;GO:0043855" "intracellularly cyclic nucleotide-activated monoatomic cation channel activity" 0.771721983068316
388 0.354281876374516 7 24 "GO:0005227" "calcium-activated cation channel activity" 0.655992893674104
1150 0.0207316564975508 2 17 "GO:0005229;GO:0141147;GO:0061778" "intracellularly calcium-gated chloride channel activity" 0.18167894396327
2282 3.86439305329326e-12 2 39 "GO:0005230" "extracellular ligand-gated monoatomic ion channel activity" 1.10908080629517e-09
2226 4.09971630742146e-06 3 18 "GO:0005231" "excitatory extracellular ligand-gated monoatomic ion channel activity" 0.000188258972836793
2586 2.84687548149452e-05 2 11 "GO:0005234;GO:0008068" "extracellularly glutamate-gated ion channel activity" 0.00102131657898616
286 0.232745914975005 2 74 "GO:0005244;GO:0022832;GO:0022843" "voltage-gated monoatomic ion channel activity" 0.542093831662084
294 0.542284769509851 2 18 "GO:0005245" "voltage-gated calcium channel activity" 0.794756248771383
-1023 0.0145457951652462 3 24 "GO:0005246" "calcium channel regulator activity" 0.144846012827035
592 0.233890326206341 4 17 "GO:0005247;GO:0008308" "voltage-gated monoatomic anion channel activity" 0.542093831662084
858 0.131346834770204 2 13 "GO:0005248" "voltage-gated sodium channel activity" 0.416536371039211
-115 0.754899750480299 2 31 "GO:0005249" "voltage-gated potassium channel activity" 0.907774695104807
217 0.703304280007554 9 13 "GO:0005251;GO:0086008;GO:0086087;GO:0086089;GO:0086090" "voltage-gated potassium channel activity involved in bundle of His cell action potential repolarization" 0.876515492893418
1366 9.05744444279485e-09 5 75 "GO:0005253;GO:0005254;GO:0015108" "chloride transmembrane transporter activity" 1.15532735781428e-06
128 0.433115840568245 5 160 "GO:0005261" "monoatomic cation channel activity" 0.731201448488743
-209 0.489283537561065 2 46 "GO:0005267" "potassium channel activity" 0.768092960758807
754 0.0477677323892175 4 29 "GO:0005272" "sodium channel activity" 0.266200761081659
703 0.331495843585549 3 8 "GO:0005283;GO:0005314;GO:0015501;GO:0005368;GO:0005369;GO:0017153" "glutamate:sodium symporter activity" 0.628244529711273
-66 0.879181532948753 2 22 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.953217042793247
23 0.970961571431585 4 11 "GO:0005313;GO:0015172;GO:0015183" "acidic amino acid transmembrane transporter activity" 0.989490839865553
567 0.31812082542251 2 13 "GO:0005315;GO:0015114" "obsolete phosphate ion transmembrane transporter activity" 0.617311210997661
-296 0.257740662154559 2 62 "GO:0005319" "lipid transporter activity" 0.567183978537653
-108 0.785421180243225 3 27 "GO:0005326" "neurotransmitter transmembrane transporter activity" 0.917424668615896
83 0.871280454958034 5 16 "GO:0005328" "neurotransmitter:sodium symporter activity" 0.94941411013693
-1828 0.00309031044360389 2 11 "GO:0005338;GO:0015165" "nucleotide-sugar transmembrane transporter activity" 0.0496569949709446
1183 0.0307568377071473 5 14 "GO:0005343" "organic acid:sodium symporter activity" 0.215297863950031
-241 0.773690858830377 2 6 "GO:0005345" "purine nucleobase transmembrane transporter activity" 0.912724641594612
323 0.618107755042233 4 10 "GO:0005351;GO:0005353;GO:0005354;GO:0008516;GO:0015292;GO:0015154;GO:0015157;GO:0015284;GO:0015574" "carbohydrate:proton symporter activity" 0.84699040288614
990 0.0942498024577536 7 12 "GO:0005355;GO:0055056;GO:0015149" "D-glucose transmembrane transporter activity" 0.362586989157641
-1716 0.0401356232541146 4 6 "GO:0005375" "copper ion transmembrane transporter activity" 0.241234007831013
-592 0.413640107918083 2 8 "GO:0005381" "iron ion transmembrane transporter activity" 0.712467728447017
-934 0.263999252125366 5 6 "GO:0005384" "manganese ion transmembrane transporter activity" 0.568099070737947
-516 0.272940206702741 7 19 "GO:0005385" "zinc ion transmembrane transporter activity" 0.578109515303961
-295 0.683514172008328 4 8 "GO:0005388" "P-type calcium transporter activity" 0.870364792558527
-127 0.852794807562848 2 9 "GO:0005391;GO:0008554;GO:0008556" "P-type sodium transporter activity" 0.946957588367461
1036 0.0238532765343392 4 20 "GO:0005402;GO:0015144;GO:0015145;GO:0051119" "sugar transmembrane transporter activity" 0.193648108660507
1057 0.102793244579927 2 10 "GO:0005416" "amino acid:monoatomic cation symporter activity" 0.371090077917472
-174 0.799262754741003 3 9 "GO:0005432;GO:0015368" "calcium:monoatomic cation antiporter activity" 0.922471808314337
13 0.976753004758461 2 21 "GO:0005452;GO:0015301" "solute:inorganic anion antiporter activity" 0.990558700938793
-2090 0.0124338998307346 6 6 "GO:0005459" "UDP-galactose transmembrane transporter activity" 0.135943971482698
-2029 0.0152337249261053 2 6 "GO:0005462" "UDP-N-acetylglucosamine transmembrane transporter activity" 0.145735968459741
-2065 0.0135315958524886 3 6 "GO:0005476;GO:0015226;GO:0015227" "acyl carnitine transmembrane transporter activity" 0.143835852209786
-215 0.600809478548372 3 25 "GO:0005484" "SNAP receptor activity" 0.837423302520495
-142 0.622859893310047 2 51 "GO:0005496" "steroid binding" 0.847207532606557
-507 0.268686980054753 3 20 "GO:0005501;GO:0019840;GO:0001972" "isoprenoid binding" 0.573332068964417
-515 0.041969958569222 4 66 "GO:0005506" "iron ion binding" 0.248358311533334
-446 0.120776003351359 4 51 "GO:0005507" "copper ion binding" 0.397348624725104
-180 0.221724056037151 6 198 "GO:0005509" "calcium ion binding" 0.528089660437032
-257 0.324917361806072 3 62 "GO:0005516" "calmodulin binding" 0.620640817559685
-686 0.101157890350893 3 24 "GO:0005518" "collagen binding" 0.370766106583673
-913 0.274809598648731 3 6 "GO:0005521" "lamin binding" 0.579012175805563
-116 0.34459813477193 2 292 "GO:0005524;GO:0032559" "adenyl ribonucleotide binding" 0.643453092872938
827 0.0962368882559658 3 17 "GO:0005527;GO:0005528" "macrolide binding" 0.366448279768775
-144 0.874990379776133 2 5 "GO:0005534" "galactose binding" 0.95122060225663
-388 0.449131587115252 4 16 "GO:0005536" "D-glucose binding" 0.742207046404128
260 0.703170038656744 4 9 "GO:0005537" "D-mannose binding" 0.876515492893418
-89 0.691951968317494 3 85 "GO:0005539;GO:0008201" "glycosaminoglycan binding" 0.871965817374844
666 0.38971865390907 4 7 "GO:0005540" "hyaluronic acid binding" 0.688705102884612
-2194 0.0013170211678832 3 9 "GO:0005542" "folic acid binding" 0.0256261067920324
-118 0.369313564977496 3 251 "GO:0005543" "phospholipid binding" 0.672635393007239
-417 0.291145262322562 2 27 "GO:0005544" "calcium-dependent phospholipid binding" 0.595783887961321
-20 0.97483981418088 2 11 "GO:0005545" "1-phosphatidylinositol binding" 0.990558700938793
419 0.1274460732284 5 56 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.410977786702818
403 0.188229344808594 4 45 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.497896976590474
-319 0.331634307495672 2 39 "GO:0005548" "phospholipid transporter activity" 0.628244529711273
210 0.745326186286736 2 10 "GO:0005549" "odorant binding" 0.903292582619982
-594 0.0523121917609985 3 45 "GO:0008013" "beta-catenin binding" 0.279914772847538
208 0.27789890202141 5 116 "GO:0008017" "microtubule binding" 0.579970420165169
-2852 0.00185042195326218 2 5 "GO:0008020" "G protein-coupled photoreceptor activity" 0.0343025500039649
120 0.483586353578397 -1 145 "GO:0008022" "obsolete protein C-terminus binding" 0.766427770154174
-524 0.106397859879047 2 40 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.378536787455873
-659 0.472215960658098 2 5 "GO:0008035" "high-density lipoprotein particle binding" 0.757919382138361
12 0.9148718436517 2 346 "GO:0008047;GO:0140677" "molecular function activator activity" 0.970716968717038
-1309 0.0212438204701651 3 13 "GO:0008061" "chitin binding" 0.182050885024357
-291 0.240752732087492 2 69 "GO:0008080;GO:0016407;GO:0016410" "acetyltransferase activity" 0.544224437194063
349 0.177494947947723 2 63 "GO:0008081" "phosphoric diester hydrolase activity" 0.484202070418832
28 0.953994458220761 2 18 "GO:0008083" "growth factor activity" 0.983994283950974
45 0.634568843199532 2 493 "GO:0008092" "cytoskeletal protein binding" 0.852259837053573
50 0.948457863622286 2 7 "GO:0008093" "cytoskeletal anchor activity" 0.98355782583437
1167 9.14951914755634e-07 3 75 "GO:0008094" "ATP-dependent activity, acting on DNA" 5.25182399069734e-05
1301 0.0278850165138058 2 12 "GO:0008097" "5S rRNA binding" 0.211999993098338
-672 0.220116864169913 2 14 "GO:0008106" "alcohol dehydrogenase (NADP+) activity" 0.526446166806375
1712 0.0617024588186004 6 5 "GO:0008119" "thiopurine S-methyltransferase activity" 0.300213807559524
435 0.574222171300512 3 7 "GO:0008121;GO:0016679;GO:0016681" "oxidoreductase activity, acting on diphenols and related substances as donors" 0.815850312689341
-1448 0.0339700592117454 2 9 "GO:0008131;GO:0052597;GO:0052598" "primary amine oxidase activity" 0.2243173099505
398 3.24911280025155e-05 3 492 "GO:0008134" "transcription factor binding" 0.00113029742263296
155 0.540324171220397 3 66 "GO:0008135" "translation factor activity, RNA binding" 0.794756248771383
60 0.882916152344808 2 25 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.953217042793247
553 0.296356996586177 4 15 "GO:0008139" "nuclear localization sequence binding" 0.601091576114719
1074 0.240824054089359 2 5 "GO:0008140" "cAMP response element binding protein binding" 0.544224437194063
11 0.983985497965933 2 15 "GO:0008143" "poly(A) binding" 0.992632119213437
-77 0.445981975914449 -1 435 "GO:0008144" "obsolete drug binding" 0.740936770404902
410 0.167182842368729 2 48 "GO:0008146" "sulfotransferase activity" 0.47295878544528
-74 0.860438694524628 2 24 "GO:0008157" "protein phosphatase 1 binding" 0.948879559379705
78 0.63731143475731 3 158 "GO:0008168;GO:0016741;GO:0008757" "transferase activity, transferring one-carbon groups" 0.852285325607408
387 0.0853503527714935 2 84 "GO:0008170;GO:0008276" "protein methyltransferase activity" 0.353726371774998
-864 0.0916257552307365 5 16 "GO:0008171" "O-methyltransferase activity" 0.362586989157641
-755 0.153421530659644 5 15 "GO:0008172" "S-methyltransferase activity" 0.453937930920802
-210 0.511687504033657 3 41 "GO:0008173" "RNA methyltransferase activity" 0.775980521308637
587 0.448124733478277 2 7 "GO:0008174" "mRNA methyltransferase activity" 0.742207046404128
107 0.820611636157101 2 19 "GO:0008175" "tRNA methyltransferase activity" 0.935513563364798
337 0.602943443897369 2 10 "GO:0008179" "adenylate cyclase binding" 0.837423302520495
331 0.419317001785418 3 25 "GO:0008187;GO:0008266" "poly-pyrimidine tract binding" 0.714207593545489
886 0.00343983811683065 2 46 "GO:0008188" "neuropeptide receptor activity" 0.0532443689864045
-421 0.614972063831181 2 6 "GO:0008190" "eukaryotic initiation factor 4E binding" 0.846508308487045
-915 0.318006259087938 2 5 "GO:0008192" "RNA guanylyltransferase activity" 0.617311210997661
-219 0.318898971483517 3 88 "GO:0008194" "UDP-glycosyltransferase activity" 0.617311210997661
-1529 0.0951738404414673 2 5 "GO:0008195" "phosphatidate phosphatase activity" 0.364198562756015
-146 0.732327078455079 5 23 "GO:0008198" "ferrous iron binding" 0.891575938600143
-508 0.543905320075871 5 6 "GO:0008199" "ferric iron binding" 0.794756248771383
-347 0.3036580504755 3 37 "GO:0008200;GO:0016248;GO:0141110" "transporter inhibitor activity" 0.604158478242416
-51 0.870152269476076 3 43 "GO:0008227;GO:0099528" "G protein-coupled neurotransmitter receptor activity" 0.94941411013693
-194 0.0886602783589222 2 339 "GO:0008233" "peptidase activity" 0.359224373889341
216 0.260486205078625 3 116 "GO:0008234" "cysteine-type peptidase activity" 0.568099070737947
-69 0.830332626838439 5 41 "GO:0008235" "metalloexopeptidase activity" 0.941918829654672
-49 0.819522028642965 2 92 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.935200088352012
-594 0.00347850842681214 3 103 "GO:0008237" "metallopeptidase activity" 0.0532443689864045
-168 0.455118168332018 4 84 "GO:0008238" "exopeptidase activity" 0.745139023752477
36 0.948273736508365 5 14 "GO:0008239" "dipeptidyl-peptidase activity" 0.98355782583437
1208 0.148588625996962 2 6 "GO:0008240" "tripeptidyl-peptidase activity" 0.450078476634597
-385 0.572537956572599 3 9 "GO:0008242" "omega peptidase activity" 0.815475898443354
-1400 0.0706087047556219 2 7 "GO:0008252" "nucleotidase activity" 0.325537321523911
-1699 0.0635508857497191 2 5 "GO:0008253" "5'-nucleotidase activity" 0.303569690152258
84 0.472709301054936 4 321 "GO:0008270" "zinc ion binding" 0.757919382138361
-158 0.850399767044807 5 6 "GO:0008273" "calcium, potassium:sodium antiporter activity" 0.946957588367461
-176 0.111457777699008 2 362 "GO:0008289" "lipid binding" 0.380437815558825
917 0.093975961497807 3 14 "GO:0008296" "3'-5'-DNA exonuclease activity" 0.362586989157641
503 0.376096307372082 7 13 "GO:0008297" "single-stranded DNA exodeoxyribonuclease activity" 0.675703039431192
-1384 0.0738591958115041 2 7 "GO:0008301" "DNA binding, bending" 0.333773226619413
40 0.917337399656873 2 29 "GO:0008307" "structural constituent of muscle" 0.971497541334032
832 0.319975742432448 3 6 "GO:0008309" "double-stranded DNA exodeoxyribonuclease activity" 0.617311210997661
1227 0.0724049743002062 2 9 "GO:0008310" "single-stranded DNA 3'-5' DNA exonuclease activity" 0.329844882923162
-383 0.469297999607452 2 15 "GO:0008320;GO:0022884;GO:0140318;GO:0015450" "macromolecule transmembrane transporter activity" 0.755615853505407
-73 0.49677507360397 4 381 "GO:0008324;GO:0022890" "monoatomic cation transmembrane transporter activity" 0.771721983068316
757 0.267744499260375 2 9 "GO:0008327" "methyl-CpG binding" 0.573163900630345
633 0.489759623062236 2 5 "GO:0008336" "gamma-butyrobetaine dioxygenase activity" 0.768092960758807
-274 0.743631941243797 2 6 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 0.903292582619982
-587 0.111472714210153 3 31 "GO:0008374" "O-acyltransferase activity" 0.380437815558825
21 0.953584538217053 2 33 "GO:0008375" "acetylglucosaminyltransferase activity" 0.983994283950974
-978 0.0252980276834133 2 22 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.200972160209339
668 0.222584604660189 2 14 "GO:0008378;GO:0035250" "galactosyltransferase activity" 0.529041669047406
1079 0.13627989297367 2 8 "GO:0008379;GO:0140824;GO:0051920" "peroxiredoxin activity" 0.425309954016039
-410 0.454546966897031 2 14 "GO:0008395" "steroid hydroxylase activity" 0.745139023752477
320 0.207012486181725 3 66 "GO:0008408;GO:0004527;GO:0016796" "exonuclease activity" 0.507507111581348
610 0.219850314496639 3 17 "GO:0008409" "5'-3' exonuclease activity" 0.526446166806375
137 0.809287862587051 2 13 "GO:0008417;GO:0046920" "fucosyltransferase activity" 0.929062466249934
431 0.637729176565125 2 5 "GO:0008420" "RNA polymerase II CTD heptapeptide repeat phosphatase activity" 0.852285325607408
349 0.676231215741264 5 6 "GO:0008422" "beta-glucosidase activity" 0.87030654223203
81 0.882154593410145 2 14 "GO:0008429" "phosphatidylethanolamine binding" 0.953217042793247
183 0.767054949052341 2 11 "GO:0008430" "selenium binding" 0.909689133793479
-170 0.774147398093548 3 12 "GO:0008432" "JUN kinase binding" 0.912724641594612
-685 0.412806212130877 2 6 "GO:0008469;GO:0035242" "histone arginine N-methyltransferase activity" 0.712467728447017
-1134 0.143120952557831 2 7 "GO:0008474;GO:0098599" "palmitoyl hydrolase activity" 0.439312442610668
-539 0.228086128001446 2 21 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.535466001933865
561 0.438339098767865 4 8 "GO:0008499;GO:0048531" "beta-1,3-galactosyltransferase activity" 0.736970369224869
-131 0.832162235166107 3 11 "GO:0008502;GO:1904408" "melatonin receptor activity" 0.942851201589489
299 0.0344390050935935 2 216 "GO:0008509" "monoatomic anion transmembrane transporter activity" 0.2243173099505
-285 0.0988814924247104 3 143 "GO:0008514" "organic anion transmembrane transporter activity" 0.367128289621231
20 0.959741450098637 5 27 "GO:0008519" "ammonium channel activity" 0.985842979461311
1730 0.0254900461349377 3 7 "GO:0008520;GO:0015229;GO:0033300" "dehydroascorbic acid transmembrane transporter activity" 0.200972160209339
-782 0.252172217363227 2 9 "GO:0008553" "P-type proton-exporting transporter activity" 0.558697715477796
-139 0.585667150274183 -1 65 "GO:0008565" "obsolete protein transporter activity" 0.824964280386211
-1240 0.0291094304562069 3 13 "GO:0008569" "minus-end-directed microtubule motor activity" 0.212184400439213
1159 0.0164759605416465 2 18 "GO:0008574" "plus-end-directed microtubule motor activity" 0.153767989516789
928 0.200047346842243 2 8 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.505788440552546
-1045 0.0659799958656412 2 13 "GO:0008649;GO:0140102" "rRNA methyltransferase activity" 0.310430472351459
-608 0.506948471128806 2 5 "GO:0008940" "nitrate reductase activity" 0.772065578807302
-527 0.467245350060654 5 8 "GO:0008970" "phospholipase A1 activity" 0.755615853505407
-571 0.00823975062083008 1 91 "GO:0009055" "electron transfer activity" 0.099468849345339
2050 0.0142416037578952 3 6 "GO:0009378" "four-way junction helicase activity" 0.144813865115941
-1969 0.0109997997006593 3 7 "GO:0009881" "photoreceptor activity" 0.125040336665341
-339 0.619967941209282 2 9 "GO:0009931;GO:0010857" "calcium-dependent protein kinase activity" 0.84699040288614
-488 0.275091447399879 2 21 "GO:0009975" "cyclase activity" 0.579012175805563
900 0.213973187236455 4 8 "GO:0009982" "pseudouridine synthase activity" 0.517139408310422
-41 0.949287518314009 3 10 "GO:0010181" "FMN binding" 0.98355782583437
-820 0.134337372250429 6 14 "GO:0010314" "phosphatidylinositol-5-phosphate binding" 0.423679404789815
893 0.329686061817339 6 5 "GO:0010484" "histone H3 acetyltransferase activity" 0.62662185259322
565 0.339942098604259 6 12 "GO:0010485" "histone H4 acetyltransferase activity" 0.636628922019069
2341 0.00123109955034405 2 8 "GO:0010521;GO:0033678" "telomerase inhibitor activity" 0.0247947769086837
-415 0.650578390099067 2 5 "GO:0010851" "cyclase regulator activity" 0.856546643003972
-394 0.327740634910841 2 26 "GO:0015020" "glucuronosyltransferase activity" 0.623957294987803
473 0.443985666026637 3 11 "GO:0015026" "coreceptor activity" 0.740759994645897
-431 0.293899763029594 2 25 "GO:0015035" "protein-disulfide reductase activity" 0.598375276437201
-1183 0.126699247355658 2 7 "GO:0015038" "glutathione disulfide oxidoreductase activity" 0.410877785209874
4 0.964825228738146 3 518 "GO:0015075;GO:0015318" "monoatomic ion transmembrane transporter activity" 0.987183032612649
-372 0.0744302665632141 2 98 "GO:0015078" "proton transmembrane transporter activity" 0.333773226619413
-171 0.480203347863257 3 72 "GO:0015079" "potassium ion transmembrane transporter activity" 0.764595621840526
405 0.0619779376233513 3 90 "GO:0015081" "sodium ion transmembrane transporter activity" 0.300213807559524
-123 0.603265741449869 3 76 "GO:0015085;GO:0005262" "calcium ion transmembrane transporter activity" 0.837423302520495
-619 0.499007994264669 3 5 "GO:0015093" "ferrous iron transmembrane transporter activity" 0.771721983068316
-1469 0.0314719493911936 3 9 "GO:0015095" "magnesium ion transmembrane transporter activity" 0.216514734216129
-757 0.0213164204735891 3 39 "GO:0015101" "organic cation transmembrane transporter activity" 0.182050885024357
924 2.9333636751984e-06 2 109 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.000142441716915706
-601 0.353939606653802 2 10 "GO:0015106" "bicarbonate transmembrane transporter activity" 0.655992893674104
953 0.107359667905181 2 12 "GO:0015111;GO:0097603" "temperature-gated ion channel activity" 0.379654811732803
-293 0.725898834952268 2 6 "GO:0015116" "sulfate transmembrane transporter activity" 0.89051548521765
934 0.263999252125366 4 6 "GO:0015119;GO:0015315;GO:0015526;GO:0061513;GO:0015152" "hexose phosphate transmembrane transporter activity" 0.568099070737947
-388 0.549277244738608 5 10 "GO:0015125;GO:0015432;GO:0033285;GO:0034040;GO:0033284;GO:0033283" "ATPase-coupled lipid transmembrane transporter activity" 0.796174592121114
-640 0.484692126421542 2 5 "GO:0015142" "tricarboxylic acid transmembrane transporter activity" 0.766427770154174
-163 0.548259552649692 3 57 "GO:0015171" "amino acid transmembrane transporter activity" 0.795704129509287
-719 0.321023338820212 3 8 "GO:0015173;GO:0005290" "aromatic amino acid transmembrane transporter activity" 0.617311210997661
-1031 0.0812415748447367 2 12 "GO:0015174" "basic amino acid transmembrane transporter activity" 0.348240889567349
-179 0.703427172255646 2 19 "GO:0015175" "neutral L-amino acid transmembrane transporter activity" 0.876515492893418
-358 0.282975842057682 2 38 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.586383152855991
23 0.976719505118482 3 7 "GO:0015194;GO:0022889" "L-serine transmembrane transporter activity" 0.990558700938793
791 0.181459810680335 2 12 "GO:0015205" "nucleobase transmembrane transporter activity" 0.491267942133093
-591 0.280373081740884 4 14 "GO:0015215" "nucleotide transmembrane transporter activity" 0.583094742461114
-1111 0.0864444495427502 2 10 "GO:0015216;GO:0005346" "purine nucleotide transmembrane transporter activity" 0.355203477427598
-250 0.615724513215536 3 17 "GO:0015245;GO:0170055" "lipid transmembrane transporter activity" 0.846529031343036
-865 0.181871842688645 -1 10 "GO:0015248" "obsolete sterol transporter activity" 0.491267942133093
-783 0.251363399032235 2 9 "GO:0015252" "proton channel activity" 0.558697715477796
-316 0.662705408738075 5 8 "GO:0015269" "calcium-activated potassium channel activity" 0.862739394947452
174 0.704514934118736 6 20 "GO:0015271" "outward rectifier potassium channel activity" 0.876515492893418
801 1.0725301825102e-06 5 159 "GO:0015276;GO:0022834;GO:0022836;GO:0022839" "gated channel activity" 5.86316499772243e-05
-142 0.774555571894611 2 17 "GO:0015278;GO:0099604" "ligand-gated calcium channel activity" 0.912724641594612
1391 0.0143804709261475 2 13 "GO:0015280" "ligand-gated sodium channel activity" 0.144813865115941
-88 0.635292519036262 2 124 "GO:0015291" "secondary active transmembrane transporter activity" 0.852259837053573
242 0.362164848001621 2 60 "GO:0015293;GO:0015294" "symporter activity" 0.664161734034922
-39 0.929568137528823 3 22 "GO:0015295" "solute:proton symporter activity" 0.977508496745587
152 0.855875791664698 4 6 "GO:0015296;GO:0015377;GO:0015379" "chloride:monoatomic cation symporter activity" 0.946957588367461
-346 0.203813748743769 5 57 "GO:0015297" "antiporter activity" 0.505788440552546
323 0.655575996758537 3 8 "GO:0015299;GO:0051139;GO:0005451;GO:0015385" "metal cation:proton antiporter activity" 0.859012334329132
-1940 0.0203488248477277 2 6 "GO:0015333" "peptide:proton symporter activity" 0.18167894396327
-822 0.325539833669208 3 6 "GO:0015347;GO:0090416" "nicotinate transmembrane transporter activity" 0.620796892113373
-206 0.750948165553475 5 10 "GO:0015349" "thyroid hormone transmembrane transporter activity" 0.905115452485498
393 0.250542551227098 4 36 "GO:0015370" "solute:sodium symporter activity" 0.558697715477796
436 0.633988709707434 2 5 "GO:0015386" "potassium:proton antiporter activity" 0.852259837053573
-462 0.010807464106971 2 130 "GO:0015399" "primary active transmembrane transporter activity" 0.125040336665341
-475 0.120755115912763 5 45 "GO:0015453" "oxidoreduction-driven active transmembrane transporter activity" 0.397348624725104
-179 0.633385061744122 2 30 "GO:0015459" "potassium channel regulator activity" 0.852259837053573
-180 0.636115990468332 4 29 "GO:0015485;GO:0032934" "sterol binding" 0.852259837053573
101 0.848324003468517 2 15 "GO:0015556" "C4-dicarboxylate transmembrane transporter activity" 0.946429500468277
-310 0.557524496580782 2 15 "GO:0015562" "efflux transmembrane transporter activity" 0.804067992556203
-442 0.301732409967168 2 23 "GO:0015605" "organophosphate ester transmembrane transporter activity" 0.603276571351082
-26 0.868488828080254 3 175 "GO:0015631" "tubulin binding" 0.94941411013693
740 0.278365593650704 2 9 "GO:0015643" "toxic substance binding" 0.579970420165169
-432 0.346340347499513 3 20 "GO:0015645;GO:0016405" "fatty acid ligase activity" 0.645452465794547
-1252 0.0343151467291918 2 12 "GO:0015651" "quaternary ammonium group transmembrane transporter activity" 0.2243173099505
-319 0.320206336677829 2 41 "GO:0015662;GO:0019829;GO:0140358;GO:0042625" "ATPase-coupled ion transmembrane transporter activity" 0.617311210997661
-94 0.864244209297873 4 14 "GO:0015925" "galactosidase activity" 0.94941411013693
226 0.71441057762177 4 11 "GO:0015926" "glucosidase activity" 0.883775154213138
-364 0.556111622369824 4 11 "GO:0015929" "hexosaminidase activity" 0.803039172931519
-696 0.404997347289376 2 6 "GO:0016004;GO:0060229" "phospholipase activator activity" 0.705518899375119
23 0.978595273273616 5 6 "GO:0016015" "morphogen activity" 0.990676696400451
14 0.980312735094517 3 13 "GO:0016018" "cyclosporin A binding" 0.991540986685908
393 0.667819969970246 7 5 "GO:0016151" "nickel cation binding" 0.864802562813552
-23 0.978117962833533 2 6 "GO:0016174;GO:0050664" "oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor" 0.990676696400451
-343 0.63622533131961 4 8 "GO:0016208" "AMP binding" 0.852259837053573
-274 0.30251520554192 1 60 "GO:0016209" "antioxidant activity" 0.603276571351082
-581 0.271959246081219 2 15 "GO:0016229" "steroid dehydrogenase activity" 0.577096514789722
226 0.702413411928137 4 12 "GO:0016274;GO:0016273" "protein-arginine N-methyltransferase activity" 0.876515492893418
562 0.0760086530273653 6 42 "GO:0016278;GO:0016279" "lysine N-methyltransferase activity" 0.33952503375648
-995 0.0299969394772263 4 20 "GO:0016289;GO:0047617" "acyl-CoA hydrolase activity" 0.212570904443554
141 0.836092050029334 -1 9 "GO:0016290" "obsolete palmitoyl-CoA hydrolase activity" 0.942851201589489
-16 0.868235885091089 2 480 "GO:0016301;GO:0016773" "kinase activity" 0.94941411013693
163 0.602400530922975 2 43 "GO:0016303;GO:0035004;GO:0046934;GO:0052813" "obsolete phosphatidylinositol 3-kinase activity" 0.837423302520495
-197 0.799529136997182 -1 7 "GO:0016307" "obsolete phosphatidylinositol phosphate kinase activity" 0.922471808314337
